Price,Open,High,Low,Close,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2023-01-02,1417.846763951259,1429.552896414529,1408.5287282375762,1427.211669921875,3801140
2023-01-03,1423.32528849572,1435.3124145171728,1418.876957917731,1425.8538818359375,4551130
2023-01-04,1424.4020950067627,1424.4020950067627,1396.4010053183051,1399.8660888671875,7059590
2023-01-05,1410.2611937869729,1410.2611937869729,1375.938791008204,1381.5108642578125,9868404
2023-01-06,1376.6411390689723,1381.3235919229485,1354.6336106552847,1356.506591796875,6443714
2023-01-09,1356.2255576840662,1394.7621663647355,1356.2255576840662,1390.17333984375,11498717
2023-01-10,1387.8791147184363,1389.6584697803341,1361.7042473170561,1376.4071044921875,7158624
2023-01-11,1376.6410323850362,1399.1168043423427,1371.0220893957094,1377.8116455078125,6173092
2023-01-12,1387.8321104596064,1390.6884523345761,1362.5937361257968,1386.56787109375,6591385
2023-01-13,1389.2837450958568,1422.903779047324,1374.768141422796,1408.154052734375,11610426
2023-01-16,1414.1008503231521,1430.9576816515075,1406.889918204215,1428.616455078125,6073063
2023-01-17,1430.0211622901613,1444.2557738432447,1427.21169045855,1441.727294921875,5922644
2023-01-18,1446.6439437557135,1453.2930045630997,1441.8209940041047,1447.252685546875,5843098
2023-01-19,1442.102018021819,1451.1391759287255,1429.2252711983717,1441.16552734375,6165284
2023-01-20,1440.3224696586608,1446.8779035257678,1427.2116019244468,1428.6632080078125,6496429
2023-01-23,1437.513121770026,1454.6509460823788,1431.051313538268,1449.6875,4855020
2023-01-24,1460.9253950530808,1469.1665583932827,1451.326366015072,1453.33984375,5200802
2023-01-25,1448.7508449195966,1457.1792596605637,1441.02479807371,1445.0048828125,4158617
2023-01-27,1447.81455099958,1452.450134009527,1411.6660346208291,1422.6697998046875,6209955
2023-01-30,1431.7069926445865,1445.9416052071062,1423.4658289603638,1441.0718994140625,6964719
2023-01-31,1450.5303854571384,1450.5303854571384,1416.9103483789222,1436.342529296875,9448126
2023-02-01,1444.2556654298946,1456.2896603261233,1431.0044157396635,1452.5904541015625,6194199
2023-02-02,1453.4334155485399,1486.1637163893859,1453.4334155485399,1483.1669921875,6916834
2023-02-03,1496.0437650760916,1502.7396958709587,1473.099744891826,1497.8231201171875,7040194
2023-02-06,1496.5118898904536,1496.5118898904536,1462.4236112121387,1470.149658203125,4570612
2023-02-07,1469.3536663009922,1475.9559703756936,1456.336424851358,1463.1728515625,4336238
2023-02-08,1466.0758963821445,1501.194290578459,1466.0758963821445,1489.4881591796875,7983338
2023-02-09,1494.8263681747696,1516.8807692754835,1485.321079287436,1514.305419921875,6904911
2023-02-10,1510.5124348701506,1513.6497697664495,1495.0603403043833,1506.3919677734375,4786762
2023-02-13,1495.575566077777,1495.575566077777,1466.5443559660605,1467.9022216796875,4001199
2023-02-14,1484.0564371278406,1494.6388254158169,1477.9224929950983,1492.0634765625,5043736
2023-02-15,1483.4010667556165,1497.4484253423175,1475.9091421760427,1495.622314453125,3465747
2023-02-16,1498.3849499152032,1511.917193267045,1496.3714722752147,1500.0706787109375,4290289
2023-02-17,1492.7659027830766,1493.7023933117987,1475.4408280017171,1483.2137451171875,2857734
2023-02-20,1484.2906519276423,1501.1943520871423,1481.9962958065519,1491.3143310546875,2417716
2023-02-21,1497.1674632827064,1499.9301791189498,1475.9091725773583,1479.1868896484375,2723288
2023-02-22,1463.7347048279285,1474.9725912373558,1456.5237734422892,1462.6109619140625,3656244
2023-02-23,1470.1496368399694,1470.1496368399694,1449.8278380496934,1452.2158203125,4766854
2023-02-24,1460.9253538063083,1469.353769309037,1446.877994635094,1452.169189453125,2790986
2023-02-27,1442.1955282782062,1442.1955282782062,1406.60888537264,1413.4453125,4920268
2023-02-28,1419.345153317999,1427.2116973480245,1387.2235938121391,1393.07666015625,9679811
2023-03-01,1397.6184079958703,1405.5317067839185,1387.4106389530634,1401.03662109375,5125043
2023-03-02,1390.6885444623579,1394.0598877672114,1374.1127065281696,1378.6546630859375,4644499
2023-03-03,1392.3272724733395,1395.1836142697232,1379.45052789859,1385.3504638671875,4615015
2023-03-06,1399.6320097355872,1423.8402678058542,1398.3209000903332,1411.712646484375,6561742
2023-03-08,1395.8860508113924,1400.989878639518,1387.0361464232192,1397.8994140625,4137080
2023-03-09,1400.0534774989967,1403.1906982137984,1380.9490459792826,1386.3807373046875,5104656
2023-03-10,1367.2763825081472,1380.6682448584272,1365.0756522902548,1378.0928955078125,3699580
2023-03-13,1371.209495287346,1384.414104244787,1337.308581183309,1343.9576416015625,8798403
2023-03-14,1349.4829529668243,1356.3661360049541,1321.3882350008253,1329.816650390625,7402784
2023-03-15,1346.673471098705,1351.2154276056997,1326.866672217267,1329.4888916015625,7556182
2023-03-16,1327.7565043125921,1327.7565043125921,1309.8694412411437,1314.926513671875,7323117
2023-03-17,1339.1814535260683,1351.2622041871493,1321.7627525884982,1330.4720458984375,9090018
2023-03-20,1329.5356098656707,1329.5356098656707,1296.898936527613,1314.5050048828125,8221829
2023-03-21,1310.1503591713017,1315.7693028132087,1301.7219437084414,1302.37744140625,8536755
2023-03-22,1313.896153377075,1317.8762379471768,1294.3703495849375,1301.0194091796875,8356487
2023-03-23,1296.0559709301872,1296.0559709301872,1282.9919742913032,1287.2530517578125,7607718
2023-03-24,1299.8490036281137,1310.1035303720173,1290.015851943607,1292.9658203125,7559127
2023-03-27,1298.2100465905298,1307.1067069639184,1286.8316633547095,1300.738525390625,4170193
2023-03-28,1303.6884881453407,1309.2138053231909,1288.4705165169416,1290.109375,6633366
2023-03-29,1291.420562584822,1301.6283331874301,1277.888318878001,1295.681640625,8813966
2023-03-31,1314.8328144023399,1339.1346999670975,1305.3742821195383,1337.26171875,8711975
2023-04-03,1343.863950499421,1343.863950499421,1315.9097302114565,1321.2476806640625,5242764
2023-04-05,1311.0867160098653,1336.8402050743448,1311.0867160098653,1333.14111328125,7506334
2023-04-06,1326.0707516737557,1337.6832585208806,1320.7795566725333,1331.5960693359375,6948465
2023-04-10,1333.5157464016077,1342.9275226746292,1325.1342012444914,1336.9339599609375,4993788
2023-04-11,1338.1513511220319,1342.3186882844154,1300.7853558338913,1316.84619140625,6942255
2023-04-12,1323.3079968731429,1340.58620152549,1311.086749658181,1337.5894775390625,5831169
2023-04-13,1320.2175832221326,1321.4350666922073,1295.1664604335588,1300.97265625,11267238
2023-04-17,1170.8940626812932,1181.0549612637722,1110.022183050785,1178.385986328125,53171705
2023-04-18,1189.2961620139442,1189.2961620139442,1173.5163186619347,1179.369384765625,12430884
2023-04-19,1174.6868919454078,1174.6868919454078,1151.321498580937,1153.943603515625,11307230
2023-04-20,1152.5389495905642,1159.2348803248456,1143.829655496165,1145.70263671875,8621249
2023-04-21,1150.1041013596518,1154.9270508901977,1142.518550242077,1149.4017333984375,8691352
2023-04-24,1150.0104453082618,1151.8834264895454,1140.6455394018426,1148.41845703125,8313774
2023-04-25,1148.0905462934963,1157.0340767905864,1137.8360204779947,1147.1072998046875,6808576
2023-04-26,1150.0103642668273,1154.6928168900636,1143.0335555852816,1149.5889892578125,5680192
2023-04-27,1151.883467786171,1168.5530466243042,1147.5756337783162,1167.1014404296875,8020704
2023-04-28,1175.9512001745147,1179.0416648802322,1165.8839262289528,1173.1885986328125,10118277
2023-05-02,1174.8741618938295,1198.473675951063,1174.8741618938295,1196.3197021484375,8886401
2023-05-03,1185.597028992456,1191.684217529937,1181.9446930064287,1188.5469970703125,5549783
2023-05-04,1188.3596544940103,1194.7747063063484,1182.3193360882024,1192.6676025390625,4505401
2023-05-05,1197.7714391140978,1197.7714391140978,1174.5932975049705,1179.13525390625,5373791
2023-05-08,1182.2724440260474,1189.6239862660252,1175.4828875678036,1185.222412109375,5260842
2023-05-09,1185.597075154084,1191.2160186382266,1180.6336293493457,1189.99853515625,4969897
2023-05-10,1195.3366025408352,1195.3366025408352,1179.1821399903547,1183.021728515625,6515734
2023-05-11,1189.5771703584003,1194.868365048372,1173.4695779589974,1176.3258056640625,6888461
2023-05-12,1173.7505860665701,1176.232309264149,1160.35883776032,1166.1181640625,8292212
2023-05-15,1170.519683154277,1188.3130054564801,1166.5395979024681,1178.4329833984375,5534710
2023-05-16,1184.660746792601,1193.0422929104118,1182.5536426975152,1184.0052490234375,5236469
2023-05-17,1180.5400811541865,1180.8678300155434,1163.5427531280866,1167.710205078125,10465667
2023-05-18,1178.6669451842147,1179.6503059569368,1163.5426004281203,1166.8671875,6948732
2023-05-19,1176.2789856644247,1192.4334474405637,1173.2353914167463,1188.3128662109375,11094136
2023-05-22,1192.1056388798058,1213.3171733945069,1189.577160039197,1210.695068359375,7625947
2023-05-23,1216.6885106968118,1230.6891133996048,1214.6751474124294,1217.484619140625,7436031
2023-05-24,1213.9727320099048,1222.1201539760011,1209.2902793126789,1216.1734619140625,4824077
2023-05-25,1212.287065188552,1223.9931975291138,1207.3704896055162,1221.511474609375,4334121
2023-05-26,1223.0567689748948,1239.3984848240855,1223.0567689748948,1233.779541015625,5521606
2023-05-29,1248.0609264704428,1248.0609264704428,1226.6621399885078,1230.9232177734375,4419365
2023-05-30,1231.4851522534068,1242.1611680718436,1226.0067050479872,1239.7730712890625,6274719
2023-05-31,1236.027053313222,1246.5625722032387,1230.689102802692,1234.5755615234375,17800782
2023-06-01,1238.5555605113213,1245.0641237803145,1234.3881091822184,1235.69921875,4277841
2023-06-02,1242.3429517033835,1246.0443786264407,1230.0524394319689,1232.8521728515625,10909311
2023-06-05,1237.59760459587,1242.770032905285,1231.2388288894117,1238.0721435546875,5002553
2023-06-06,1222.981729923001,1222.981729923001,1208.1761382030638,1213.87060546875,10008100
2023-06-07,1224.784959775844,1228.106732235523,1217.192337010864,1223.3138427734375,5397578
2023-06-08,1220.7039450186055,1226.208643163977,1215.8636709138054,1217.4771728515625,5034942
2023-06-09,1217.1922691627592,1217.1922691627592,1199.6343299974485,1201.4849853515625,5339073
2023-06-12,1208.6505717685027,1229.7200524729546,1208.176032871067,1226.1610107421875,4785588
2023-06-13,1233.7064075273615,1239.9702986089587,1231.0015586346535,1238.404296875,4846587
2023-06-14,1239.8277526637962,1240.1599067207558,1227.3473565054478,1234.1807861328125,3457981
2023-06-15,1228.0592515206731,1228.0592515206731,1217.334741207218,1221.2734375,6161155
2023-06-16,1221.4632295382082,1235.2248587754298,1215.8162625032485,1225.87646484375,8536287
2023-06-19,1228.1068115234375,1233.3267400113657,1221.510766412205,1228.1068115234375,4451787
2023-06-20,1228.1067213313888,1238.5465775405428,1225.3543724326753,1237.028076171875,4009180
2023-06-21,1233.7536276051042,1237.407669782459,1229.0557388831087,1233.1842041015625,4041529
2023-06-22,1223.741009475692,1223.741009475692,1208.6506484095094,1216.290771484375,6676607
2023-06-23,1211.4503912779653,1214.2027402501333,1199.017494449738,1200.58349609375,7239467
2023-06-26,1205.5661261290436,1209.1251680286568,1197.9735034098683,1205.6610107421875,3403244
2023-06-27,1214.819510293023,1216.717665777856,1209.3148130453212,1214.0128173828125,3240024
2023-06-28,1224.3104803974434,1230.6692559306819,1216.148433698974,1227.4898681640625,5662358
2023-06-30,1241.5836573675615,1270.7204182911057,1238.024615257097,1267.4935302734375,12821692
2023-07-03,1262.2734926096066,1277.4587376334816,1260.8023756562286,1265.7850341796875,7732412
2023-07-04,1275.8454066036068,1277.4587926151432,1263.60227910532,1276.652099609375,5797775
2023-07-05,1288.7053287056738,1288.800213319331,1272.7133901877326,1278.692626953125,5414936
2023-07-06,1274.1844663632921,1278.8348549715627,1269.0594229934848,1275.4656982421875,5963897
2023-07-07,1266.069921275566,1277.2690868609272,1257.8603742523696,1262.46337890625,6295647
2023-07-10,1268.489995854001,1273.5675389768905,1252.118403598502,1261.466796875,3940315
2023-07-11,1265.5478387081876,1282.1093170430452,1259.4263327917743,1279.9263916015625,6126128
2023-07-12,1282.2040251432059,1283.0582182789854,1259.4261594115724,1265.4053955078125,8102770
2023-07-13,1266.9240762093295,1306.6904622705142,1263.0802644808616,1295.586181640625,9977644
2023-07-14,1310.344366986501,1357.1813360782141,1310.344366986501,1353.3375244140625,12833381
2023-07-17,1353.3373455004703,1384.656910654081,1342.2806826068859,1350.4901123046875,11569884
2023-07-18,1360.9777476537129,1402.6896762139563,1356.2323580175423,1400.0797119140625,16743977
2023-07-19,1410.3296414156002,1422.4778838610052,1386.3179262126616,1399.84228515625,13687062
2023-07-20,1396.0935284291188,1396.0935284291188,1367.3364230042164,1375.6883544921875,8347221
2023-07-21,1252.9724819521573,1281.2550471115694,1238.5465455411838,1263.7919921875,45548305
2023-07-24,1272.713318970938,1281.1601344899118,1266.3070438754467,1268.537353515625,8859789
2023-07-25,1268.9170922496144,1274.4691745310197,1256.8163495972713,1266.6392822265625,6801982
2023-07-26,1274.6113706889523,1281.254914691054,1271.1947140872853,1280.1634521484375,5528885
2023-07-27,1289.4171790586518,1294.352453525993,1278.4553991042765,1284.2447509765625,9191861
2023-07-28,1284.9090580635998,1294.3998368148239,1267.9680411635118,1272.2388916015625,6122735
2023-07-31,1280.0687502059716,1288.3731813935915,1265.3580435307595,1286.664794921875,7902180
2023-08-01,1292.644149289172,1299.2876948435216,1287.8987596074937,1295.68115234375,6064652
2023-08-02,1299.5723140372081,1302.0872775937983,1279.7839486732953,1287.7562255859375,7419145
2023-08-03,1281.2550452536098,1296.9623293722977,1280.3059674423107,1294.826904296875,6503741
2023-08-04,1299.192637985444,1315.3269607642067,1292.6439779220423,1308.161376953125,5712345
2023-08-07,1317.2252775029856,1323.9637076110182,1306.8803049321664,1322.0655517578125,3729093
2023-08-08,1321.9230384162722,1322.5874624128603,1313.9033770576289,1319.407958984375,4161877
2023-08-09,1313.523732318999,1324.9126664142502,1312.1001155570925,1323.3941650390625,4090828
2023-08-10,1320.7365859986046,1324.7227820981661,1315.0421194457037,1318.3638916015625,3873025
2023-08-11,1321.1163735813448,1325.7193780052326,1297.4369274511587,1301.992431640625,5783517
2023-08-14,1301.9924649304628,1323.9636409967027,1296.060728187646,1322.5875244140625,4304135
2023-08-16,1338.9591144663077,1347.6430843526266,1333.8340707625202,1346.2669677734375,7735313
2023-08-17,1347.6905600057007,1347.6905600057007,1334.4034699774754,1339.6708984375,5618346
2023-08-18,1332.2205127839168,1336.9659019665257,1315.5642662654966,1318.079345703125,5134103
2023-08-21,1318.9810141103515,1335.3526079174417,1316.513434736362,1333.8341064453125,3032722
2023-08-22,1333.1696440453838,1334.450991859419,1325.5296366677576,1332.26806640625,2890714
2023-08-23,1343.894273641083,1344.4636971963555,1334.071340786375,1336.254150390625,2559125
2023-08-24,1349.1141374590973,1352.4834101025679,1342.4230924054214,1351.107177734375,5171963
2023-08-25,1341.046970982577,1350.063210348702,1339.5284696286014,1347.785400390625,4307172
2023-08-28,1347.7854840441626,1352.2462196252268,1339.5285527696528,1343.5621337890625,3133464
2023-08-29,1351.4868261107933,1351.8664804125688,1343.2298953547568,1345.460205078125,3074444
2023-08-30,1354.3340841928325,1363.492708563721,1351.4868506591406,1362.069091796875,3070887
2023-08-31,1362.0689838770345,1371.322492128357,1355.8999783761528,1362.3536376953125,9792735
2023-09-01,1358.0828012171462,1372.3664681296166,1355.472837325475,1370.325927734375,3582133
2023-09-04,1369.5192997491522,1395.1444009918598,1361.6419074698886,1390.493896484375,4609014
2023-09-05,1390.3991028092184,1404.6827713333548,1382.3319407792674,1403.59130859375,5496840
2023-09-06,1406.4384315927011,1407.3875094039042,1388.7856074751687,1402.2149658203125,5075786
2023-09-07,1395.7138073410727,1398.3712715567144,1387.599261559934,1391.537841796875,4411743
2023-09-08,1388.9755404182238,1399.652667052802,1385.8435369303854,1394.764892578125,3125838
2023-09-11,1394.7649524002059,1402.784730706693,1389.9246779557768,1401.26611328125,4182226
2023-09-12,1407.007820843618,1427.4129932875558,1401.882777617087,1424.66064453125,6793161
2023-09-13,1428.3621721582897,1428.3621721582897,1412.8447723957217,1422.05078125,4804686
2023-09-14,1428.3622350674373,1435.5278195318951,1422.810152540514,1430.212890625,6444213
2023-09-15,1440.7002202288666,1441.0798745512886,1432.1585193184187,1434.6260986328125,8657816
2023-09-18,1428.267370107953,1428.267370107953,1412.2279302561053,1415.83447265625,3991916
2023-09-20,1401.0286909716779,1418.9662857014068,1401.0286909716779,1414.36328125,4169337
2023-09-21,1410.8516516546968,1427.9350520755597,1400.838834510779,1425.277587890625,6779195
2023-09-22,1415.9291879191353,1430.212739245439,1409.5702971693781,1419.9627685546875,5455613
2023-09-25,1413.9836057236516,1413.9836057236516,1396.6155506540035,1399.0831298828125,4217863
2023-09-26,1403.8284470627452,1404.5402554107282,1384.7045062760928,1386.2705078125,3996528
2023-09-27,1381.8573845965407,1394.7648205125847,1376.210417587719,1392.2972412109375,3863586
2023-09-28,1393.1512334771073,1397.611852499846,1361.9265527552893,1366.14990234375,5814602
2023-09-29,1359.174250338779,1373.125763060997,1343.894121422824,1362.3536376953125,6068968
2023-10-03,1362.9233171016476,1363.8248947335087,1347.9753406979924,1360.9776611328125,4181867
2023-10-04,1352.4359043163458,1376.115349773036,1345.9821287470402,1370.800537109375,4510406
2023-10-05,1378.0610831205893,1400.506798175597,1376.3526965932092,1388.927978515625,7384621
2023-10-06,1394.6698973295106,1408.906065046382,1388.7856610148956,1403.4013671875,3598672
2023-10-09,1390.3040713351108,1415.0749783691183,1387.7414918013862,1400.3167724609375,3567552
2023-10-10,1408.3365468053269,1420.7694426045018,1394.2901492608682,1419.013671875,5688951
2023-10-11,1420.769458978731,1440.9373621205468,1406.0112529262074,1418.3018798828125,7220129
2023-10-12,1415.929336863313,1427.7928105687595,1378.06110562468,1390.8736572265625,11081662
2023-10-13,1333.4542976485548,1364.7738647819372,1328.7089086889514,1358.272705078125,17973439
2023-10-16,1359.1743392210635,1370.0887342825165,1357.1812989459045,1361.1199951171875,4850745
2023-10-17,1366.9093895003193,1379.3422863103474,1364.8214645475139,1368.997314453125,3923764
2023-10-18,1368.5702082859855,1379.9591420581296,1365.10605109278,1367.194091796875,4264837
2023-10-19,1353.4799235717073,1366.3399750170827,1353.4799235717073,1360.6455078125,6795691
2023-10-20,1357.1813753161127,1365.2485373372226,1352.6732553631398,1354.5714111328125,3928622
2023-10-23,1353.0054028291024,1359.41167852039,1333.6916911380672,1336.9185791015625,2636516
2023-10-25,1344.9457697053938,1348.3586525886205,1308.702460308172,1317.1143798828125,6940777
2023-10-26,1302.6940498987915,1320.9118187987838,1300.819322975117,1306.9239501953125,6357656
2023-10-27,1310.9617753926811,1331.4868378336528,1310.9617753926811,1327.0164794921875,4634358
2023-10-30,1327.0165416619768,1327.0165416619768,1310.4330405582423,1323.8441162109375,2667696
2023-10-31,1326.6317393233992,1327.7854443916494,1310.3366967492134,1315.528076171875,3451595
2023-11-01,1319.9985056410244,1324.228405726366,1299.4253296877127,1301.8287353515625,3090672
2023-11-02,1317.066221417181,1323.1228502528031,1309.0388704727309,1317.21044921875,3758060
2023-11-03,1326.7281102555007,1338.2163429825457,1324.516929988651,1335.38037109375,3349045
2023-11-06,1340.0430044149878,1352.877168328979,1337.0628045979033,1349.079833984375,2736381
2023-11-07,1345.9072328244042,1351.5792939192095,1340.9561934614692,1350.0411376953125,2272209
2023-11-08,1350.713954242676,1350.713954242676,1332.8806376561768,1337.2548828125,3550635
2023-11-09,1341.9656288206845,1343.5037849964333,1317.1144373775558,1321.680908203125,5498051
2023-11-10,1317.0181683643543,1320.0945979787737,1308.4140231623705,1315.960693359375,2943649
2023-11-13,1326.5356375583356,1329.0351558628986,1317.8833775668425,1320.4791259765625,3462092
2023-11-15,1344.945798877282,1359.3662327465881,1339.1776253295595,1356.00146484375,8551860
2023-11-16,1361.3851069731406,1397.2439671097416,1356.097614410863,1389.0723876953125,6673907
