Ticker,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,1073.1828578787208,1073.1828578787208,1073.1828578787208,1073.1828578787208,1073.1828578787208,2024-12-30,0,0,0,0,0,0
,1061.093125882966,1061.093125882966,1061.093125882966,1061.093125882966,1061.093125882966,2024-12-31,0,0,0,0,0,0
,1063.2413952878649,1063.2413952878649,1063.2413952878649,1063.2413952878649,1063.2413952878649,2025-01-01,0,0,0,0,0,0
,1071.0846105910884,1071.0846105910884,1071.0846105910884,1071.0846105910884,1071.0846105910884,2025-01-02,0,0,0,0,0,0
,1085.0726691338768,1085.0726691338768,1085.0726691338768,1085.0726691338768,1085.0726691338768,2025-01-03,0,0,0,0,0,0
,1086.8211254988164,1086.8211254988164,1086.8211254988164,1086.8211254988164,1086.8211254988164,2025-01-06,0,0,0,0,0,0
,1063.6410686595937,1063.6410686595937,1063.6410686595937,1063.6410686595937,1063.6410686595937,2025-01-07,0,0,0,0,0,0
,1062.8417164055377,1062.8417164055377,1062.8417164055377,1062.8417164055377,1062.8417164055377,2025-01-08,0,0,0,0,0,0
,1078.6781174845069,1078.6781174845069,1078.6781174845069,1078.6781174845069,1078.6781174845069,2025-01-09,0,0,0,0,0,0
,1055.3480496665616,1055.3480496665616,1055.3480496665616,1055.3480496665616,1055.3480496665616,2025-01-10,0,0,0,0,0,0
,1025.7233630583803,1025.7233630583803,1025.7233630583803,1025.7233630583803,1025.7233630583803,2025-01-13,0,0,0,0,0,0
,1052.050892013326,1052.050892013326,1052.050892013326,1052.050892013326,1052.050892013326,2025-01-14,0,0,0,0,0,0
,1042.1093350734811,1042.1093350734811,1042.1093350734811,1042.1093350734811,1042.1093350734811,2025-01-15,0,0,0,0,0,0
,1033.0171728612916,1033.0171728612916,1033.0171728612916,1033.0171728612916,1033.0171728612916,2025-01-16,0,0,0,0,0,0
,999.1461051896172,999.1461051896172,999.1461051896172,999.1461051896172,999.1461051896172,2025-01-17,0,0,0,0,0,0
,991.2028832561386,991.2028832561386,991.2028832561386,991.2028832561386,991.2028832561386,2025-01-20,0,0,0,0,0,0
,992.7515647509814,992.7515647509814,992.7515647509814,992.7515647509814,992.7515647509814,2025-01-21,0,0,0,0,0,0
,974.9168003898412,974.9168003898412,974.9168003898412,974.9168003898412,974.9168003898412,2025-01-22,0,0,0,0,0,0
,953.1854083200984,953.1854083200984,953.1854083200984,953.1854083200984,953.1854083200984,2025-01-23,0,0,0,0,0,0
,947.1904904330852,947.1904904330852,947.1904904330852,947.1904904330852,947.1904904330852,2025-01-24,0,0,0,0,0,0
,942.2946747087996,942.2946747087996,942.2946747087996,942.2946747087996,942.2946747087996,2025-01-27,0,0,0,0,0,0
,959.180235428942,959.180235428942,959.180235428942,959.180235428942,959.180235428942,2025-01-28,0,0,0,0,0,0
,987.1563504180044,987.1563504180044,987.1563504180044,987.1563504180044,987.1563504180044,2025-01-29,0,0,0,0,0,0
,983.809246785376,983.809246785376,983.809246785376,983.809246785376,983.809246785376,2025-01-30,0,0,0,0,0,0
,981.1614599961304,981.1614599961304,981.1614599961304,981.1614599961304,981.1614599961304,2025-01-31,0,0,0,0,0,0
,988.6550911139932,988.6550911139932,988.6550911139932,988.6550911139932,988.6550911139932,2025-02-01,0,0,0,0,0,0
,986.2570909647076,986.2570909647076,986.2570909647076,986.2570909647076,986.2570909647076,2025-02-03,0,0,0,0,0,0
,993.1512442533444,993.1512442533444,993.1512442533444,993.1512442533444,993.1512442533444,2025-02-04,0,0,0,0,0,0
,1019.7285079133438,1019.7285079133438,1019.7285079133438,1019.7285079133438,1019.7285079133438,2025-02-05,0,0,0,0,0,0
,1011.135846962794,1011.135846962794,1011.135846962794,1011.135846962794,1011.135846962794,2025-02-06,0,0,0,0,0,0
,1018.629477108508,1018.629477108508,1018.629477108508,1018.629477108508,1018.629477108508,2025-02-07,0,0,0,0,0,0
,1020.1281486117224,1020.1281486117224,1020.1281486117224,1020.1281486117224,1020.1281486117224,2025-02-10,0,0,0,0,0,0
,1008.1384042718064,1008.1384042718064,1008.1384042718064,1008.1384042718064,1008.1384042718064,2025-02-11,0,0,0,0,0,0
,999.1460897554412,999.1460897554412,999.1460897554412,999.1460897554412,999.1460897554412,2025-02-12,0,0,0,0,0,0
,1002.1435394057844,1002.1435394057844,1002.1435394057844,1002.1435394057844,1002.1435394057844,2025-02-13,0,0,0,0,0,0
,1009.6870990599268,1009.6870990599268,1009.6870990599268,1009.6870990599268,1009.6870990599268,2025-02-14,0,0,0,0,0,0
,991.6025387766662,991.6025387766662,991.6025387766662,991.6025387766662,991.6025387766662,2025-02-17,0,0,0,0,0,0
,992.1021599108304,992.1021599108304,992.1021599108304,992.1021599108304,992.1021599108304,2025-02-18,0,0,0,0,0,0
,990.8032596729912,990.8032596729912,990.8032596729912,990.8032596729912,990.8032596729912,2025-02-19,0,0,0,0,0,0
,1007.5389474515372,1007.5389474515372,1007.5389474515372,1007.5389474515372,1007.5389474515372,2025-02-20,0,0,0,0,0,0
,1011.1358844792248,1011.1358844792248,1011.1358844792248,1011.1358844792248,1011.1358844792248,2025-02-21,0,0,0,0,0,0
,1000.4949167860066,1000.4949167860066,1000.4949167860066,1000.4949167860066,1000.4949167860066,2025-02-24,0,0,0,0,0,0
,1003.1426606538377,1003.1426606538377,1003.1426606538377,1003.1426606538377,1003.1426606538377,2025-02-25,0,0,0,0,0,0
,1006.7895881710506,1006.7895881710506,1006.7895881710506,1006.7895881710506,1006.7895881710506,2025-02-27,0,0,0,0,0,0
,1013.9334407248851,1013.9334407248851,1013.9334407248851,1013.9334407248851,1013.9334407248851,2025-02-28,0,0,0,0,0,0
,1016.1815119995524,1016.1815119995524,1016.1815119995524,1016.1815119995524,1016.1815119995524,2025-03-03,0,0,0,0,0,0
,1000.2451655910476,1000.2451655910476,1000.2451655910476,1000.2451655910476,1000.2451655910476,2025-03-04,0,0,0,0,0,0
,1002.1435659127036,1002.1435659127036,1002.1435659127036,1002.1435659127036,1002.1435659127036,2025-03-05,0,0,0,0,0,0
,1021.7267392253694,1021.7267392253694,1021.7267392253694,1021.7267392253694,1021.7267392253694,2025-03-06,0,0,0,0,0,0
,1032.817337571361,1032.817337571361,1032.817337571361,1032.817337571361,1032.817337571361,2025-03-07,0,0,0,0,0,0
,1035.1153504084468,1035.1153504084468,1035.1153504084468,1035.1153504084468,1035.1153504084468,2025-03-10,0,0,0,0,0,0
,1029.520113656347,1029.520113656347,1029.520113656347,1029.520113656347,1029.520113656347,2025-03-11,0,0,0,0,0,0
,1024.3245322593168,1024.3245322593168,1024.3245322593168,1024.3245322593168,1024.3245322593168,2025-03-12,0,0,0,0,0,0
,1014.1332914267962,1014.1332914267962,1014.1332914267962,1014.1332914267962,1014.1332914267962,2025-03-13,0,0,0,0,0,0
,1010.2366012913976,1010.2366012913976,1010.2366012913976,1010.2366012913976,1010.2366012913976,2025-03-17,0,0,0,0,0,0
,1033.2669677734375,1033.2669677734375,1033.2669677734375,1033.2669677734375,1033.2669677734375,2025-03-18,0,0,0,0,0,0
,1046.9053623518132,1046.9053623518132,1046.9053623518132,1046.9053623518132,1046.9053623518132,2025-03-19,0,0,0,0,0,0
,1055.3481090881514,1055.3481090881514,1055.3481090881514,1055.3481090881514,1055.3481090881514,2025-03-20,0,0,0,0,0,0
,1053.4496491429936,1053.4496491429936,1053.4496491429936,1053.4496491429936,1053.4496491429936,2025-03-21,0,0,0,0,0,0
,1081.0760349569089,1081.0760349569089,1081.0760349569089,1081.0760349569089,1081.0760349569089,2025-03-24,0,0,0,0,0,0
,1109.002216272288,1109.002216272288,1109.002216272288,1109.002216272288,1109.002216272288,2025-03-25,0,0,0,0,0,0
,1114.047955120439,1114.047955120439,1114.047955120439,1114.047955120439,1114.047955120439,2025-03-26,0,0,0,0,0,0
,1091.067555947459,1091.067555947459,1091.067555947459,1091.067555947459,1091.067555947459,2025-03-27,0,0,0,0,0,0
,1097.462058532138,1097.462058532138,1097.462058532138,1097.462058532138,1097.462058532138,2025-03-28,0,0,0,0,0,0
,1092.2664595426536,1092.2664595426536,1092.2664595426536,1092.2664595426536,1092.2664595426536,2025-04-01,0,0,0,0,0,0
,1090.76773491548,1090.76773491548,1090.76773491548,1090.76773491548,1090.76773491548,2025-04-02,0,0,0,0,0,0
,1077.9787109284953,1077.9787109284953,1077.9787109284953,1077.9787109284953,1077.9787109284953,2025-04-03,0,0,0,0,0,0
,1080.5764837084853,1080.5764837084853,1080.5764837084853,1080.5764837084853,1080.5764837084853,2025-04-04,0,0,0,0,0,0
,1034.1161611572818,1034.1161611572818,1034.1161611572818,1034.1161611572818,1034.1161611572818,2025-04-07,0,0,0,0,0,0
,1060.093978570394,1060.093978570394,1060.093978570394,1060.093978570394,1060.093978570394,2025-04-08,0,0,0,0,0,0
,1072.1837048584816,1072.1837048584816,1072.1837048584816,1072.1837048584816,1072.1837048584816,2025-04-09,0,0,0,0,0,0
,1062.392153253822,1062.392153253822,1062.392153253822,1062.392153253822,1062.392153253822,2025-04-11,0,0,0,0,0,0
,1089.0692731441595,1089.0692731441595,1089.0692731441595,1089.0692731441595,1089.0692731441595,2025-04-15,0,0,0,0,0,0
,1121.7413327534418,1121.7413327534418,1121.7413327534418,1121.7413327534418,1121.7413327534418,2025-04-16,0,0,0,0,0,0
,1154.613187862119,1154.613187862119,1154.613187862119,1154.613187862119,1154.613187862119,2025-04-17,0,0,0,0,0,0
,1200.9736202361637,1200.9736202361637,1200.9736202361637,1200.9736202361637,1200.9736202361637,2025-04-21,0,0,0,0,0,0
,1229.3493484820565,1229.3493484820565,1229.3493484820565,1229.3493484820565,1229.3493484820565,2025-04-22,0,0,0,0,0,0
,1224.2538202977976,1224.2538202977976,1224.2538202977976,1224.2538202977976,1224.2538202977976,2025-04-23,0,0,0,0,0,0
,1198.0760451934375,1198.0760451934375,1198.0760451934375,1198.0760451934375,1198.0760451934375,2025-04-24,0,0,0,0,0,0
,1175.9950141977513,1175.9950141977513,1175.9950141977513,1175.9950141977513,1175.9950141977513,2025-04-25,0,0,0,0,0,0
,1165.304122995516,1165.304122995516,1165.304122995516,1165.304122995516,1165.304122995516,2025-04-28,0,0,0,0,0,0
,1192.9804852009415,1192.9804852009415,1192.9804852009415,1192.9804852009415,1192.9804852009415,2025-04-29,0,0,0,0,0,0
,1184.0880493990603,1184.0880493990603,1184.0880493990603,1184.0880493990603,1184.0880493990603,2025-04-30,0,0,0,0,0,0
,1181.09058764281,1181.09058764281,1181.09058764281,1181.09058764281,1181.09058764281,2025-05-02,0,0,0,0,0,0
,1188.9838228735969,1188.9838228735969,1188.9838228735969,1188.9838228735969,1188.9838228735969,2025-05-05,0,0,0,0,0,0
,1176.9941263517048,1176.9941263517048,1176.9941263517048,1176.9941263517048,1176.9941263517048,2025-05-06,0,0,0,0,0,0
,1158.0103867504365,1158.0103867504365,1158.0103867504365,1158.0103867504365,1158.0103867504365,2025-05-07,0,0,0,0,0,0
,1169.000902041538,1169.000902041538,1169.000902041538,1169.000902041538,1169.000902041538,2025-05-08,0,0,0,0,0,0
,1159.0094902220203,1159.0094902220203,1159.0094902220203,1159.0094902220203,1159.0094902220203,2025-05-09,0,0,0,0,0,0
,1183.9881482207568,1183.9881482207568,1183.9881482207568,1183.9881482207568,1183.9881482207568,2025-05-12,0,0,0,0,0,0
,1204.17088139939,1204.17088139939,1204.17088139939,1204.17088139939,1204.17088139939,2025-05-13,0,0,0,0,0,0
,1194.8788087975402,1194.8788087975402,1194.8788087975402,1194.8788087975402,1194.8788087975402,2025-05-14,0,0,0,0,0,0
,1195.9778616685178,1195.9778616685178,1195.9778616685178,1195.9778616685178,1195.9778616685178,2025-05-15,0,0,0,0,0,0
,1204.9701644737838,1204.9701644737838,1204.9701644737838,1204.9701644737838,1204.9701644737838,2025-05-16,0,0,0,0,0,0
,1206.9684600284695,1206.9684600284695,1206.9684600284695,1206.9684600284695,1206.9684600284695,2025-05-19,0,0,0,0,0,0
,1206.9684640476503,1206.9684640476503,1206.9684640476503,1206.9684640476503,1206.9684640476503,2025-05-20,0,0,0,0,0,0
,1196.0777462450546,1196.0777462450546,1196.0777462450546,1196.0777462450546,1196.0777462450546,2025-05-21,0,0,0,0,0,0
,1195.6780564317094,1195.6780564317094,1195.6780564317094,1195.6780564317094,1195.6780564317094,2025-05-22,0,0,0,0,0,0
,1187.485119395582,1187.485119395582,1187.485119395582,1187.485119395582,1187.485119395582,2025-05-23,0,0,0,0,0,0
,1215.1614996663016,1215.1614996663016,1215.1614996663016,1215.1614996663016,1215.1614996663016,2025-05-26,0,0,0,0,0,0
,1214.162341529213,1214.162341529213,1214.162341529213,1214.162341529213,1214.162341529213,2025-05-27,0,0,0,0,0,0
,1194.5790654630853,1194.5790654630853,1194.5790654630853,1194.5790654630853,1194.5790654630853,2025-05-28,0,0,0,0,0,0
,1198.9753285293475,1198.9753285293475,1198.9753285293475,1198.9753285293475,1198.9753285293475,2025-05-29,0,0,0,0,0,0
,1200.3741017035964,1200.3741017035964,1200.3741017035964,1200.3741017035964,1200.3741017035964,2025-05-30,0,0,0,0,0,0
,1188.7840792835675,1188.7840792835675,1188.7840792835675,1188.7840792835675,1188.7840792835675,2025-06-02,0,0,0,0,0,0
,1193.9795608940235,1193.9795608940235,1193.9795608940235,1193.9795608940235,1193.9795608940235,2025-06-03,0,0,0,0,0,0
,1180.7909490961636,1180.7909490961636,1180.7909490961636,1180.7909490961636,1180.7909490961636,2025-06-04,0,0,0,0,0,0
,1171.498848863261,1171.498848863261,1171.498848863261,1171.498848863261,1171.498848863261,2025-06-05,0,0,0,0,0,0
,1157.9104875951884,1157.9104875951884,1157.9104875951884,1157.9104875951884,1157.9104875951884,2025-06-06,0,0,0,0,0,0
,1211.4646926212756,1211.4646926212756,1211.4646926212756,1211.4646926212756,1211.4646926212756,2025-06-09,0,0,0,0,0,0
,1223.3544631361597,1223.3544631361597,1223.3544631361597,1223.3544631361597,1223.3544631361597,2025-06-10,0,0,0,0,0,0
,1231.547437255107,1231.547437255107,1231.547437255107,1231.547437255107,1231.547437255107,2025-06-11,0,0,0,0,0,0
,1229.948900657674,1229.948900657674,1229.948900657674,1229.948900657674,1229.948900657674,2025-06-12,0,0,0,0,0,0
,1196.9769975725644,1196.9769975725644,1196.9769975725644,1196.9769975725644,1196.9769975725644,2025-06-13,0,0,0,0,0,0
,1205.070075190406,1205.070075190406,1205.070075190406,1205.070075190406,1205.070075190406,2025-06-16,0,0,0,0,0,0
,1214.3621705402445,1214.3621705402445,1214.3621705402445,1214.3621705402445,1214.3621705402445,2025-06-17,0,0,0,0,0,0
,1208.7670098415024,1208.7670098415024,1208.7670098415024,1208.7670098415024,1208.7670098415024,2025-06-18,0,0,0,0,0,0
,1216.9599001780673,1216.9599001780673,1216.9599001780673,1216.9599001780673,1216.9599001780673,2025-06-19,0,0,0,0,0,0
,1216.4603740469724,1216.4603740469724,1216.4603740469724,1216.4603740469724,1216.4603740469724,2025-06-20,0,0,0,0,0,0
,1211.564513300532,1211.564513300532,1211.564513300532,1211.564513300532,1211.564513300532,2025-06-23,0,0,0,0,0,0
,1221.85584819293,1221.85584819293,1221.85584819293,1221.85584819293,1221.85584819293,2025-06-24,0,0,0,0,0,0
,1225.2529376663326,1225.2529376663326,1225.2529376663326,1225.2529376663326,1225.2529376663326,2025-06-25,0,0,0,0,0,0
,1214.162353992752,1214.162353992752,1214.162353992752,1214.162353992752,1214.162353992752,2025-06-26,0,0,0,0,0,0
,1235.8438054880892,1235.8438054880892,1235.8438054880892,1235.8438054880892,1235.8438054880892,2025-06-27,0,0,0,0,0,0
,1227.850614406535,1227.850614406535,1227.850614406535,1227.850614406535,1227.850614406535,2025-06-30,0,0,0,0,0,0
,1200.973663276553,1200.973663276553,1200.973663276553,1200.973663276553,1200.973663276553,2025-07-01,0,0,0,0,0,0
,1178.9924468672707,1178.9924468672707,1178.9924468672707,1178.9924468672707,1178.9924468672707,2025-07-02,0,0,0,0,0,0
,1176.9941080825224,1176.9941080825224,1176.9941080825224,1176.9941080825224,1176.9941080825224,2025-07-03,0,0,0,0,0,0
,1174.0,1174.0,1174.0,1174.0,1174.0,2025-07-04,0,0,0,0,0,0
,1177.5999755859375,1177.5999755859375,1177.5999755859375,1177.5999755859375,1177.5999755859375,2025-07-07,0,0,0,0,0,0
,1180.0,1180.0,1180.0,1180.0,1180.0,2025-07-08,0,0,0,0,0,0
,1160.0,1160.0,1160.0,1160.0,1160.0,2025-07-09,0,0,0,0,0,0
,1170.0999755859375,1170.0999755859375,1170.0999755859375,1170.0999755859375,1170.0999755859375,2025-07-10,0,0,0,0,0,0
,1162.0,1162.0,1162.0,1162.0,1162.0,2025-07-11,0,0,0,0,0,0
,1179.0,1179.0,1179.0,1179.0,1179.0,2025-07-14,0,0,0,0,0,0
,1174.0,1174.0,1174.0,1174.0,1174.0,2025-07-15,0,0,0,0,0,0
,1164.9000244140625,1164.9000244140625,1164.9000244140625,1164.9000244140625,1164.9000244140625,2025-07-16,0,0,0,0,0,0
,1170.0,1170.0,1170.0,1170.0,1170.0,2025-07-17,0,0,0,0,0,0
,1090.0,1090.0,1090.0,1090.0,1090.0,2025-07-18,0,0,0,0,0,0
,1086.0,1086.0,1086.0,1086.0,1086.0,2025-07-21,0,0,0,0,0,0
,1102.0,1102.0,1102.0,1102.0,1102.0,2025-07-22,0,0,0,0,0,0
,1099.5,1099.5,1099.5,1099.5,1099.5,2025-07-23,0,0,0,0,0,0
,1104.0,1104.0,1104.0,1104.0,1104.0,2025-07-24,0,0,0,0,0,0
,1086.0999755859375,1086.0999755859375,1086.0999755859375,1086.0999755859375,1086.0999755859375,2025-07-25,0,0,0,0,0,0
,1080.9000244140625,1080.9000244140625,1080.9000244140625,1080.9000244140625,1080.9000244140625,2025-07-28,0,0,0,0,0,0
,1070.9000244140625,1070.9000244140625,1070.9000244140625,1070.9000244140625,1070.9000244140625,2025-07-29,0,0,0,0,0,0
,1070.5,1070.5,1070.5,1070.5,1070.5,2025-07-30,0,0,0,0,0,0
,1066.0,1066.0,1066.0,1066.0,1066.0,2025-07-31,0,0,0,0,0,0
,1065.0,1065.0,1065.0,1065.0,1065.0,2025-08-01,0,0,0,0,0,0
,1064.4000244140625,1064.4000244140625,1064.4000244140625,1064.4000244140625,1064.4000244140625,2025-08-04,0,0,0,0,0,0
,1068.0,1068.0,1068.0,1068.0,1068.0,2025-08-05,0,0,0,0,0,0
,1074.0,1074.0,1074.0,1074.0,1074.0,2025-08-06,0,0,0,0,0,0
,1067.800048828125,1067.800048828125,1067.800048828125,1067.800048828125,1067.800048828125,2025-08-07,0,0,0,0,0,0
,1073.0,1073.0,1073.0,1073.0,1073.0,2025-08-08,0,0,0,0,0,0
,1058.0999755859375,1058.0999755859375,1058.0999755859375,1058.0999755859375,1058.0999755859375,2025-08-11,0,0,0,0,0,0
,1071.0999755859375,1071.0999755859375,1071.0999755859375,1071.0999755859375,1071.0999755859375,2025-08-12,0,0,0,0,0,0
,1071.0999755859375,1071.0999755859375,1071.0999755859375,1071.0999755859375,1071.0999755859375,2025-08-13,0,0,0,0,0,0
,1067.0,1067.0,1067.0,1067.0,1067.0,2025-08-14,0,0,0,0,0,0
,1080.0,1080.0,1080.0,1080.0,1080.0,2025-08-18,0,0,0,0,0,0
,1078.0,1078.0,1078.0,1078.0,1078.0,2025-08-19,0,0,0,0,0,0
,1081.0,1081.0,1081.0,1081.0,1081.0,2025-08-20,0,0,0,0,0,0
,1090.0,1090.0,1090.0,1090.0,1090.0,2025-08-21,0,0,0,0,0,0
,1076.0,1076.0,1076.0,1076.0,1076.0,2025-08-22,0,0,0,0,0,0
,1073.0,1073.0,1073.0,1073.0,1073.0,2025-08-25,0,0,0,0,0,0
,1068.0,1068.0,1068.0,1068.0,1068.0,2025-08-26,0,0,0,0,0,0
,1050.0999755859375,1050.0999755859375,1050.0999755859375,1050.0999755859375,1050.0999755859375,2025-08-27,0,0,0,0,0,0
,1057.0,1057.0,1057.0,1057.0,1057.0,2025-08-28,0,0,0,0,0,0
,1052.0999755859375,1052.0999755859375,1052.0999755859375,1052.0999755859375,1052.0999755859375,2025-08-29,0,0,0,0,0,0
,1047.5999755859375,1047.5999755859375,1047.5999755859375,1047.5999755859375,1047.5999755859375,2025-09-01,0,0,0,0,0,0
,1061.5,1061.5,1061.5,1061.5,1061.5,2025-09-02,0,0,0,0,0,0
,1056.199951171875,1056.199951171875,1056.199951171875,1056.199951171875,1056.199951171875,2025-09-03,0,0,0,0,0,0
,1058.199951171875,1058.199951171875,1058.199951171875,1058.199951171875,1058.199951171875,2025-09-04,0,0,0,0,0,0
,1056.5999755859375,1056.5999755859375,1056.5999755859375,1056.5999755859375,1056.5999755859375,2025-09-05,0,0,0,0,0,0
,1055.9000244140625,1055.9000244140625,1055.9000244140625,1055.9000244140625,1055.9000244140625,2025-09-08,0,0,0,0,0,0
,1057.5,1057.5,1057.5,1057.5,1057.5,2025-09-09,0,0,0,0,0,0
,1058.0,1058.0,1058.0,1058.0,1058.0,2025-09-10,0,0,0,0,0,0
,1069.0,1069.0,1069.0,1069.0,1069.0,2025-09-11,0,0,0,0,0,0
,1088.4000244140625,1088.4000244140625,1088.4000244140625,1088.4000244140625,1088.4000244140625,2025-09-12,0,0,0,0,0,0
