Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,726.5195277179007,726.5195277179007,726.5195277179007,726.5195277179007,726.5195277179007,2023-11-16,0,0,0,0,0,0
,717.0392198432753,717.0392198432753,717.0392198432753,717.0392198432753,717.0392198432753,2023-11-17,0,0,0,0,0,0
,728.1075944167509,728.1075944167509,728.1075944167509,728.1075944167509,728.1075944167509,2023-11-20,0,0,0,0,0,0
,730.9950657199016,730.9950657199016,730.9950657199016,730.9950657199016,730.9950657199016,2023-11-21,0,0,0,0,0,0
,731.4762860539383,731.4762860539383,731.4762860539383,731.4762860539383,731.4762860539383,2023-11-22,0,0,0,0,0,0
,725.942104788048,725.942104788048,725.942104788048,725.942104788048,725.942104788048,2023-11-23,0,0,0,0,0,0
,732.0537277562146,732.0537277562146,732.0537277562146,732.0537277562146,732.0537277562146,2023-11-24,0,0,0,0,0,0
,738.7910271230152,738.7910271230152,738.7910271230152,738.7910271230152,738.7910271230152,2023-11-28,0,0,0,0,0,0
,738.165421357158,738.165421357158,738.165421357158,738.165421357158,738.165421357158,2023-11-29,0,0,0,0,0,0
,755.1289575651123,755.1289575651123,755.1289575651123,755.1289575651123,755.1289575651123,2023-11-30,0,0,0,0,0,0
,749.7150488349829,749.7150488349829,749.7150488349829,749.7150488349829,749.7150488349829,2023-12-01,0,0,0,0,0,0
,764.2002292895172,764.2002292895172,764.2002292895172,764.2002292895172,764.2002292895172,2023-12-04,0,0,0,0,0,0
,787.5400726617975,787.5400726617975,787.5400726617975,787.5400726617975,787.5400726617975,2023-12-05,0,0,0,0,0,0
,788.4784930090145,788.4784930090145,788.4784930090145,788.4784930090145,788.4784930090145,2023-12-06,0,0,0,0,0,0
,782.0058362705728,782.0058362705728,782.0058362705728,782.0058362705728,782.0058362705728,2023-12-07,0,0,0,0,0,0
,784.6286381151427,784.6286381151427,784.6286381151427,784.6286381151427,784.6286381151427,2023-12-08,0,0,0,0,0,0
,794.0608561825546,794.0608561825546,794.0608561825546,794.0608561825546,794.0608561825546,2023-12-11,0,0,0,0,0,0
,796.057914840214,796.057914840214,796.057914840214,796.057914840214,796.057914840214,2023-12-12,0,0,0,0,0,0
,785.591031843064,785.591031843064,785.591031843064,785.591031843064,785.591031843064,2023-12-13,0,0,0,0,0,0
,792.1118132680438,792.1118132680438,792.1118132680438,792.1118132680438,792.1118132680438,2023-12-14,0,0,0,0,0,0
,794.0367340586441,794.0367340586441,794.0367340586441,794.0367340586441,794.0367340586441,2023-12-15,0,0,0,0,0,0
,799.1859571942219,799.1859571942219,799.1859571942219,799.1859571942219,799.1859571942219,2023-12-18,0,0,0,0,0,0
,794.0367205721301,794.0367205721301,794.0367205721301,794.0367205721301,794.0367205721301,2023-12-19,0,0,0,0,0,0
,797.8866299046186,797.8866299046186,797.8866299046186,797.8866299046186,797.8866299046186,2023-12-20,0,0,0,0,0,0
,797.4053605854511,797.4053605854511,797.4053605854511,797.4053605854511,797.4053605854511,2023-12-21,0,0,0,0,0,0
,810.2061727817437,810.2061727817437,810.2061727817437,810.2061727817437,810.2061727817437,2023-12-22,0,0,0,0,0,0
,805.2254381329979,805.2254381329979,805.2254381329979,805.2254381329979,805.2254381329979,2023-12-26,0,0,0,0,0,0
,809.1956509594698,809.1956509594698,809.1956509594698,809.1956509594698,809.1956509594698,2023-12-27,0,0,0,0,0,0
,822.5739617312327,822.5739617312327,822.5739617312327,822.5739617312327,822.5739617312327,2023-12-28,0,0,0,0,0,0
,816.6547445554177,816.6547445554177,816.6547445554177,816.6547445554177,816.6547445554177,2023-12-29,0,0,0,0,0,0
,820.9858453500456,820.9858453500456,820.9858453500456,820.9858453500456,820.9858453500456,2024-01-01,0,0,0,0,0,0
,817.5210091672456,817.5210091672456,817.5210091672456,817.5210091672456,817.5210091672456,2024-01-02,0,0,0,0,0,0
,819.0609155587073,819.0609155587073,819.0609155587073,819.0609155587073,819.0609155587073,2024-01-03,0,0,0,0,0,0
,807.5112794385394,807.5112794385394,807.5112794385394,807.5112794385394,807.5112794385394,2024-01-04,0,0,0,0,0,0
,811.9146161901213,811.9146161901213,811.9146161901213,811.9146161901213,811.9146161901213,2024-01-05,0,0,0,0,0,0
,807.7519395894117,807.7519395894117,807.7519395894117,807.7519395894117,807.7519395894117,2024-01-08,0,0,0,0,0,0
,802.2899079214475,802.2899079214475,802.2899079214475,802.2899079214475,802.2899079214475,2024-01-09,0,0,0,0,0,0
,790.6680628757774,790.6680628757774,790.6680628757774,790.6680628757774,790.6680628757774,2024-01-10,0,0,0,0,0,0
,798.849120501535,798.849120501535,798.849120501535,798.849120501535,798.849120501535,2024-01-11,0,0,0,0,0,0
,794.9991735039283,794.9991735039283,794.9991735039283,794.9991735039283,794.9991735039283,2024-01-12,0,0,0,0,0,0
,792.9298809476207,792.9298809476207,792.9298809476207,792.9298809476207,792.9298809476207,2024-01-15,0,0,0,0,0,0
,805.1050941663964,805.1050941663964,805.1050941663964,805.1050941663964,805.1050941663964,2024-01-16,0,0,0,0,0,0
,755.5380061451982,755.5380061451982,755.5380061451982,755.5380061451982,755.5380061451982,2024-01-17,0,0,0,0,0,0
,718.964140414,718.964140414,718.964140414,718.964140414,718.964140414,2024-01-18,0,0,0,0,0,0
,724.7148944026496,724.7148944026496,724.7148944026496,724.7148944026496,724.7148944026496,2024-01-19,0,0,0,0,0,0
,705.0083790514392,705.0083790514392,705.0083790514392,705.0083790514392,705.0083790514392,2024-01-23,0,0,0,0,0,0
,664.2237575453395,664.2237575453395,664.2237575453395,664.2237575453395,664.2237575453395,2024-01-24,0,0,0,0,0,0
,698.9929681112263,698.9929681112263,698.9929681112263,698.9929681112263,698.9929681112263,2024-01-25,0,0,0,0,0,0
,696.851452798322,696.851452798322,696.851452798322,696.851452798322,696.851452798322,2024-01-29,0,0,0,0,0,0
,699.97952765381,699.97952765381,699.97952765381,699.97952765381,699.97952765381,2024-01-30,0,0,0,0,0,0
,692.7369301389425,692.7369301389425,692.7369301389425,692.7369301389425,692.7369301389425,2024-01-31,0,0,0,0,0,0
,705.0324505733819,705.0324505733819,705.0324505733819,705.0324505733819,705.0324505733819,2024-02-01,0,0,0,0,0,0
,709.820734370058,709.820734370058,709.820734370058,709.820734370058,709.820734370058,2024-02-02,0,0,0,0,0,0
,695.8649547562138,695.8649547562138,695.8649547562138,695.8649547562138,695.8649547562138,2024-02-05,0,0,0,0,0,0
,695.6483866262317,695.6483866262317,695.6483866262317,695.6483866262317,695.6483866262317,2024-02-06,0,0,0,0,0,0
,699.2335898037843,699.2335898037843,699.2335898037843,699.2335898037843,699.2335898037843,2024-02-07,0,0,0,0,0,0
,688.0929690365573,688.0929690365573,688.0929690365573,688.0929690365573,688.0929690365573,2024-02-08,0,0,0,0,0,0
,669.9504610765299,669.9504610765299,669.9504610765299,669.9504610765299,669.9504610765299,2024-02-09,0,0,0,0,0,0
,673.5596948842136,673.5596948842136,673.5596948842136,673.5596948842136,673.5596948842136,2024-02-12,0,0,0,0,0,0
,669.8542259643353,669.8542259643353,669.8542259643353,669.8542259643353,669.8542259643353,2024-02-13,0,0,0,0,0,0
,662.17852984326,662.17852984326,662.17852984326,662.17852984326,662.17852984326,2024-02-14,0,0,0,0,0,0
,666.5096196461675,666.5096196461675,666.5096196461675,666.5096196461675,666.5096196461675,2024-02-15,0,0,0,0,0,0
,685.2296861695988,685.2296861695988,685.2296861695988,685.2296861695988,685.2296861695988,2024-02-16,0,0,0,0,0,0
,687.6839766582194,687.6839766582194,687.6839766582194,687.6839766582194,687.6839766582194,2024-02-19,0,0,0,0,0,0
,680.9466570043411,680.9466570043411,680.9466570043411,680.9466570043411,680.9466570043411,2024-02-20,0,0,0,0,0,0
,704.5271442417869,704.5271442417869,704.5271442417869,704.5271442417869,704.5271442417869,2024-02-21,0,0,0,0,0,0
,682.2700461172175,682.2700461172175,682.2700461172175,682.2700461172175,682.2700461172175,2024-02-22,0,0,0,0,0,0
,684.5800439230268,684.5800439230268,684.5800439230268,684.5800439230268,684.5800439230268,2024-02-23,0,0,0,0,0,0
,680.2489157588611,680.2489157588611,680.2489157588611,680.2489157588611,680.2489157588611,2024-02-26,0,0,0,0,0,0
,680.2489135187975,680.2489135187975,680.2489135187975,680.2489135187975,680.2489135187975,2024-02-27,0,0,0,0,0,0
,683.425039780713,683.425039780713,683.425039780713,683.425039780713,683.425039780713,2024-02-28,0,0,0,0,0,0
,674.738751654688,674.738751654688,674.738751654688,674.738751654688,674.738751654688,2024-02-29,0,0,0,0,0,0
,673.7281651341079,673.7281651341079,673.7281651341079,673.7281651341079,673.7281651341079,2024-03-01,0,0,0,0,0,0
,688.6223173681863,688.6223173681863,688.6223173681863,688.6223173681863,688.6223173681863,2024-03-04,0,0,0,0,0,0
,684.3152794485474,684.3152794485474,684.3152794485474,684.3152794485474,684.3152794485474,2024-03-05,0,0,0,0,0,0
,689.8735628764491,689.8735628764491,689.8735628764491,689.8735628764491,689.8735628764491,2024-03-06,0,0,0,0,0,0
,695.6242960233407,695.6242960233407,695.6242960233407,695.6242960233407,695.6242960233407,2024-03-07,0,0,0,0,0,0
,688.1651985399441,688.1651985399441,688.1651985399441,688.1651985399441,688.1651985399441,2024-03-11,0,0,0,0,0,0
,690.0901189247743,690.0901189247743,690.0901189247743,690.0901189247743,690.0901189247743,2024-03-12,0,0,0,0,0,0
,705.2490224929844,705.2490224929844,705.2490224929844,705.2490224929844,705.2490224929844,2024-03-13,0,0,0,0,0,0
,703.612818227614,703.612818227614,703.612818227614,703.612818227614,703.612818227614,2024-03-14,0,0,0,0,0,0
,697.7899025966905,697.7899025966905,697.7899025966905,697.7899025966905,697.7899025966905,2024-03-15,0,0,0,0,0,0
,696.346187275041,696.346187275041,696.346187275041,696.346187275041,696.346187275041,2024-03-18,0,0,0,0,0,0
,690.8119662345265,690.8119662345265,690.8119662345265,690.8119662345265,690.8119662345265,2024-03-19,0,0,0,0,0,0
,697.3326898829163,697.3326898829163,697.3326898829163,697.3326898829163,697.3326898829163,2024-03-20,0,0,0,0,0,0
,694.2287288080258,694.2287288080258,694.2287288080258,694.2287288080258,694.2287288080258,2024-03-21,0,0,0,0,0,0
,693.4587271878006,693.4587271878006,693.4587271878006,693.4587271878006,693.4587271878006,2024-03-22,0,0,0,0,0,0
,686.817724775159,686.817724775159,686.817724775159,686.817724775159,686.817724775159,2024-03-26,0,0,0,0,0,0
,685.06126894079,685.06126894079,685.06126894079,685.06126894079,685.06126894079,2024-03-27,0,0,0,0,0,0
,693.3143739614376,693.3143739614376,693.3143739614376,693.3143739614376,693.3143739614376,2024-03-28,0,0,0,0,0,0
,701.6397216547837,701.6397216547837,701.6397216547837,701.6397216547837,701.6397216547837,2024-04-01,0,0,0,0,0,0
,705.0805566369718,705.0805566369718,705.0805566369718,705.0805566369718,705.0805566369718,2024-04-02,0,0,0,0,0,0
,708.4251749594738,708.4251749594738,708.4251749594738,708.4251749594738,708.4251749594738,2024-04-03,0,0,0,0,0,0
,723.7765467573814,723.7765467573814,723.7765467573814,723.7765467573814,723.7765467573814,2024-04-04,0,0,0,0,0,0
,740.6197309986502,740.6197309986502,740.6197309986502,740.6197309986502,740.6197309986502,2024-04-05,0,0,0,0,0,0
,748.2953950374196,748.2953950374196,748.2953950374196,748.2953950374196,748.2953950374196,2024-04-08,0,0,0,0,0,0
,748.247256453507,748.247256453507,748.247256453507,748.247256453507,748.247256453507,2024-04-09,0,0,0,0,0,0
,745.8652322489452,745.8652322489452,745.8652322489452,745.8652322489452,745.8652322489452,2024-04-10,0,0,0,0,0,0
,731.9575623724307,731.9575623724307,731.9575623724307,731.9575623724307,731.9575623724307,2024-04-12,0,0,0,0,0,0
,720.672590409408,720.672590409408,720.672590409408,720.672590409408,720.672590409408,2024-04-15,0,0,0,0,0,0
,715.5955137006688,715.5955137006688,715.5955137006688,715.5955137006688,715.5955137006688,2024-04-16,0,0,0,0,0,0
,726.5677117373554,726.5677117373554,726.5677117373554,726.5677117373554,726.5677117373554,2024-04-18,0,0,0,0,0,0
,715.379006632492,715.379006632492,715.379006632492,715.379006632492,715.379006632492,2024-04-19,0,0,0,0,0,0
,749.4744241169775,749.4744241169775,749.4744241169775,749.4744241169775,749.4744241169775,2024-04-22,0,0,0,0,0,0
,734.5080289331231,734.5080289331231,734.5080289331231,734.5080289331231,734.5080289331231,2024-04-23,0,0,0,0,0,0
,729.0700915935163,729.0700915935163,729.0700915935163,729.0700915935163,729.0700915935163,2024-04-24,0,0,0,0,0,0
,724.8593474468134,724.8593474468134,724.8593474468134,724.8593474468134,724.8593474468134,2024-04-25,0,0,0,0,0,0
,731.3800317721633,731.3800317721633,731.3800317721633,731.3800317721633,731.3800317721633,2024-04-26,0,0,0,0,0,0
,729.0700752230865,729.0700752230865,729.0700752230865,729.0700752230865,729.0700752230865,2024-04-29,0,0,0,0,0,0
,735.9035740391075,735.9035740391075,735.9035740391075,735.9035740391075,735.9035740391075,2024-04-30,0,0,0,0,0,0
,732.4387463958486,732.4387463958486,732.4387463958486,732.4387463958486,732.4387463958486,2024-05-02,0,0,0,0,0,0
,737.8526750637805,737.8526750637805,737.8526750637805,737.8526750637805,737.8526750637805,2024-05-03,0,0,0,0,0,0
,732.438772798343,732.438772798343,732.438772798343,732.438772798343,732.438772798343,2024-05-06,0,0,0,0,0,0
,732.4146866919178,732.4146866919178,732.4146866919178,732.4146866919178,732.4146866919178,2024-05-07,0,0,0,0,0,0
,719.9025179774412,719.9025179774412,719.9025179774412,719.9025179774412,719.9025179774412,2024-05-08,0,0,0,0,0,0
,709.7966527363385,709.7966527363385,709.7966527363385,709.7966527363385,709.7966527363385,2024-05-09,0,0,0,0,0,0
,711.6708342116414,711.6708342116414,711.6708342116414,711.6708342116414,711.6708342116414,2024-05-10,0,0,0,0,0,0
,708.2089541772247,708.2089541772247,708.2089541772247,708.2089541772247,708.2089541772247,2024-05-13,0,0,0,0,0,0
,718.22378620478,718.22378620478,718.22378620478,718.22378620478,718.22378620478,2024-05-14,0,0,0,0,0,0
,721.9082174518683,721.9082174518683,721.9082174518683,721.9082174518683,721.9082174518683,2024-05-15,0,0,0,0,0,0
,715.157518720131,715.157518720131,715.157518720131,715.157518720131,715.157518720131,2024-05-16,0,0,0,0,0,0
,715.2316656337492,715.2316656337492,715.2316656337492,715.2316656337492,715.2316656337492,2024-05-17,0,0,0,0,0,0
,717.1604326104932,717.1604326104932,717.1604326104932,717.1604326104932,717.1604326104932,2024-05-21,0,0,0,0,0,0
,720.9933066861782,720.9933066861782,720.9933066861782,720.9933066861782,720.9933066861782,2024-05-22,0,0,0,0,0,0
,721.3889351295842,721.3889351295842,721.3889351295842,721.3889351295842,721.3889351295842,2024-05-23,0,0,0,0,0,0
,735.657009867002,735.657009867002,735.657009867002,735.657009867002,735.657009867002,2024-05-24,0,0,0,0,0,0
,753.386948018145,753.386948018145,753.386948018145,753.386948018145,753.386948018145,2024-05-27,0,0,0,0,0,0
,756.7251988669668,756.7251988669668,756.7251988669668,756.7251988669668,756.7251988669668,2024-05-28,0,0,0,0,0,0
,750.7410489192533,750.7410489192533,750.7410489192533,750.7410489192533,750.7410489192533,2024-05-29,0,0,0,0,0,0
,741.4433011473677,741.4433011473677,741.4433011473677,741.4433011473677,741.4433011473677,2024-05-30,0,0,0,0,0,0
,751.2355783998958,751.2355783998958,751.2355783998958,751.2355783998958,751.2355783998958,2024-05-31,0,0,0,0,0,0
,790.8003565676889,790.8003565676889,790.8003565676889,790.8003565676889,790.8003565676889,2024-06-03,0,0,0,0,0,0
,770.0288704123839,770.0288704123839,770.0288704123839,770.0288704123839,770.0288704123839,2024-06-04,0,0,0,0,0,0
,738.8963534687351,738.8963534687351,738.8963534687351,738.8963534687351,738.8963534687351,2024-06-05,0,0,0,0,0,0
,773.935880390408,773.935880390408,773.935880390408,773.935880390408,773.935880390408,2024-06-06,0,0,0,0,0,0
,772.0318249530194,772.0318249530194,772.0318249530194,772.0318249530194,772.0318249530194,2024-06-07,0,0,0,0,0,0
,778.4363970142696,778.4363970142696,778.4363970142696,778.4363970142696,778.4363970142696,2024-06-10,0,0,0,0,0,0
,769.5343282958008,769.5343282958008,769.5343282958008,769.5343282958008,769.5343282958008,2024-06-11,0,0,0,0,0,0
,778.9309224262815,778.9309224262815,778.9309224262815,778.9309224262815,778.9309224262815,2024-06-12,0,0,0,0,0,0
,782.2692175314205,782.2692175314205,782.2692175314205,782.2692175314205,782.2692175314205,2024-06-13,0,0,0,0,0,0
,783.3819525669433,783.3819525669433,783.3819525669433,783.3819525669433,783.3819525669433,2024-06-14,0,0,0,0,0,0
,789.7617573819961,789.7617573819961,789.7617573819961,789.7617573819961,789.7617573819961,2024-06-18,0,0,0,0,0,0
,797.9220138815658,797.9220138815658,797.9220138815658,797.9220138815658,797.9220138815658,2024-06-19,0,0,0,0,0,0
,825.8151782490594,825.8151782490594,825.8151782490594,825.8151782490594,825.8151782490594,2024-06-20,0,0,0,0,0,0
,827.3235539541299,827.3235539541299,827.3235539541299,827.3235539541299,827.3235539541299,2024-06-21,0,0,0,0,0,0
,814.5391944673332,814.5391944673332,814.5391944673332,814.5391944673332,814.5391944673332,2024-06-24,0,0,0,0,0,0
,826.4580622064062,826.4580622064062,826.4580622064062,826.4580622064062,826.4580622064062,2024-06-25,0,0,0,0,0,0
,844.6825592195571,844.6825592195571,844.6825592195571,844.6825592195571,844.6825592195571,2024-06-26,0,0,0,0,0,0
,838.8220496434358,838.8220496434358,838.8220496434358,838.8220496434358,838.8220496434358,2024-06-27,0,0,0,0,0,0
,839.5638961186019,839.5638961186019,839.5638961186019,839.5638961186019,839.5638961186019,2024-06-28,0,0,0,0,0,0
,830.8596393241663,830.8596393241663,830.8596393241663,830.8596393241663,830.8596393241663,2024-07-01,0,0,0,0,0,0
,848.1692251398825,848.1692251398825,848.1692251398825,848.1692251398825,848.1692251398825,2024-07-02,0,0,0,0,0,0
,885.7557199946634,885.7557199946634,885.7557199946634,885.7557199946634,885.7557199946634,2024-07-03,0,0,0,0,0,0
,870.3007837565597,870.3007837565597,870.3007837565597,870.3007837565597,870.3007837565597,2024-07-04,0,0,0,0,0,0
,833.3324416247847,833.3324416247847,833.3324416247847,833.3324416247847,833.3324416247847,2024-07-05,0,0,0,0,0,0
,813.6984894445985,813.6984894445985,813.6984894445985,813.6984894445985,813.6984894445985,2024-07-08,0,0,0,0,0,0
,803.6588813928593,803.6588813928593,803.6588813928593,803.6588813928593,803.6588813928593,2024-07-09,0,0,0,0,0,0
,806.1069221261695,806.1069221261695,806.1069221261695,806.1069221261695,806.1069221261695,2024-07-10,0,0,0,0,0,0
,803.1396038660503,803.1396038660503,803.1396038660503,803.1396038660503,803.1396038660503,2024-07-11,0,0,0,0,0,0
,802.1751949386293,802.1751949386293,802.1751949386293,802.1751949386293,802.1751949386293,2024-07-12,0,0,0,0,0,0
,802.9170655405684,802.9170655405684,802.9170655405684,802.9170655405684,802.9170655405684,2024-07-15,0,0,0,0,0,0
,801.5569982727399,801.5569982727399,801.5569982727399,801.5569982727399,801.5569982727399,2024-07-16,0,0,0,0,0,0
,795.2514132805662,795.2514132805662,795.2514132805662,795.2514132805662,795.2514132805662,2024-07-18,0,0,0,0,0,0
,799.2078543012296,799.2078543012296,799.2078543012296,799.2078543012296,799.2078543012296,2024-07-19,0,0,0,0,0,0
,799.7024250934729,799.7024250934729,799.7024250934729,799.7024250934729,799.7024250934729,2024-07-22,0,0,0,0,0,0
,814.8112530537705,814.8112530537705,814.8112530537705,814.8112530537705,814.8112530537705,2024-07-23,0,0,0,0,0,0
,795.3255937640898,795.3255937640898,795.3255937640898,795.3255937640898,795.3255937640898,2024-07-24,0,0,0,0,0,0
,787.8329898611263,787.8329898611263,787.8329898611263,787.8329898611263,787.8329898611263,2024-07-25,0,0,0,0,0,0
,793.7677120388416,793.7677120388416,793.7677120388416,793.7677120388416,793.7677120388416,2024-07-26,0,0,0,0,0,0
,798.7133216768059,798.7133216768059,798.7133216768059,798.7133216768059,798.7133216768059,2024-07-29,0,0,0,0,0,0
,792.2840484772247,792.2840484772247,792.2840484772247,792.2840484772247,792.2840484772247,2024-07-30,0,0,0,0,0,0
,798.218749697799,798.218749697799,798.218749697799,798.218749697799,798.218749697799,2024-07-31,0,0,0,0,0,0
,802.6203205386024,802.6203205386024,802.6203205386024,802.6203205386024,802.6203205386024,2024-08-01,0,0,0,0,0,0
,806.6262389770505,806.6262389770505,806.6262389770505,806.6262389770505,806.6262389770505,2024-08-02,0,0,0,0,0,0
,811.1267359923157,811.1267359923157,811.1267359923157,811.1267359923157,811.1267359923157,2024-08-05,0,0,0,0,0,0
,806.1316994014651,806.1316994014651,806.1316994014651,806.1316994014651,806.1316994014651,2024-08-06,0,0,0,0,0,0
,799.702417653856,799.702417653856,799.702417653856,799.702417653856,799.702417653856,2024-08-07,0,0,0,0,0,0
,803.1643622151092,803.1643622151092,803.1643622151092,803.1643622151092,803.1643622151092,2024-08-08,0,0,0,0,0,0
,817.0119960604917,817.0119960604917,817.0119960604917,817.0119960604917,817.0119960604917,2024-08-09,0,0,0,0,0,0
,817.0119650379326,817.0119650379326,817.0119650379326,817.0119650379326,817.0119650379326,2024-08-12,0,0,0,0,0,0
,805.1425981089152,805.1425981089152,805.1425981089152,805.1425981089152,805.1425981089152,2024-08-13,0,0,0,0,0,0
,794.5095145826111,794.5095145826111,794.5095145826111,794.5095145826111,794.5095145826111,2024-08-14,0,0,0,0,0,0
,805.3898256326419,805.3898256326419,805.3898256326419,805.3898256326419,805.3898256326419,2024-08-16,0,0,0,0,0,0
,809.9150540665227,809.9150540665227,809.9150540665227,809.9150540665227,809.9150540665227,2024-08-19,0,0,0,0,0,0
,804.8705253703886,804.8705253703886,804.8705253703886,804.8705253703886,804.8705253703886,2024-08-20,0,0,0,0,0,0
,805.1920156414193,805.1920156414193,805.1920156414193,805.1920156414193,805.1920156414193,2024-08-21,0,0,0,0,0,0
,807.1208255853022,807.1208255853022,807.1208255853022,807.1208255853022,807.1208255853022,2024-08-22,0,0,0,0,0,0
,808.1099365929986,808.1099365929986,808.1099365929986,808.1099365929986,808.1099365929986,2024-08-23,0,0,0,0,0,0
,807.2197164517081,807.2197164517081,807.2197164517081,807.2197164517081,807.2197164517081,2024-08-26,0,0,0,0,0,0
,812.7588108486618,812.7588108486618,812.7588108486618,812.7588108486618,812.7588108486618,2024-08-27,0,0,0,0,0,0
,809.9645420446893,809.9645420446893,809.9645420446893,809.9645420446893,809.9645420446893,2024-08-28,0,0,0,0,0,0
,812.0663739005627,812.0663739005627,812.0663739005627,812.0663739005627,812.0663739005627,2024-08-29,0,0,0,0,0,0
,818.9902606997957,818.9902606997957,818.9902606997957,818.9902606997957,818.9902606997957,2024-08-30,0,0,0,0,0,0
,814.4402803944014,814.4402803944014,814.4402803944014,814.4402803944014,814.4402803944014,2024-09-02,0,0,0,0,0,0
,808.1099010070027,808.1099010070027,808.1099010070027,808.1099010070027,808.1099010070027,2024-09-03,0,0,0,0,0,0
,810.5827390293232,810.5827390293232,810.5827390293232,810.5827390293232,810.5827390293232,2024-09-04,0,0,0,0,0,0
,814.0446147735462,814.0446147735462,814.0446147735462,814.0446147735462,814.0446147735462,2024-09-05,0,0,0,0,0,0
,810.236551029228,810.236551029228,810.236551029228,810.236551029228,810.236551029228,2024-09-06,0,0,0,0,0,0
,810.0881768767318,810.0881768767318,810.0881768767318,810.0881768767318,810.0881768767318,2024-09-09,0,0,0,0,0,0
,818.0011375280176,818.0011375280176,818.0011375280176,818.0011375280176,818.0011375280176,2024-09-10,0,0,0,0,0,0
,816.2207391956355,816.2207391956355,816.2207391956355,816.2207391956355,816.2207391956355,2024-09-11,0,0,0,0,0,0
,818.0011086381118,818.0011086381118,818.0011086381118,818.0011086381118,818.0011086381118,2024-09-12,0,0,0,0,0,0
,827.8922984361488,827.8922984361488,827.8922984361488,827.8922984361488,827.8922984361488,2024-09-13,0,0,0,0,0,0
,824.4303649829031,824.4303649829031,824.4303649829031,824.4303649829031,824.4303649829031,2024-09-16,0,0,0,0,0,0
,829.8705392730935,829.8705392730935,829.8705392730935,829.8705392730935,829.8705392730935,2024-09-17,0,0,0,0,0,0
,826.8289658581398,826.8289658581398,826.8289658581398,826.8289658581398,826.8289658581398,2024-09-18,0,0,0,0,0,0
,840.355164064941,840.355164064941,840.355164064941,840.355164064941,840.355164064941,2024-09-19,0,0,0,0,0,0
,848.9110571189807,848.9110571189807,848.9110571189807,848.9110571189807,848.9110571189807,2024-09-20,0,0,0,0,0,0
,864.9842357759095,864.9842357759095,864.9842357759095,864.9842357759095,864.9842357759095,2024-09-23,0,0,0,0,0,0
,872.8972095571721,872.8972095571721,872.8972095571721,872.8972095571721,872.8972095571721,2024-09-24,0,0,0,0,0,0
,870.4986083342028,870.4986083342028,870.4986083342028,870.4986083342028,870.4986083342028,2024-09-25,0,0,0,0,0,0
,876.8784209519819,876.8784209519819,876.8784209519819,876.8784209519819,876.8784209519819,2024-09-26,0,0,0,0,0,0
,878.8319364182684,878.8319364182684,878.8319364182684,878.8319364182684,878.8319364182684,2024-09-27,0,0,0,0,0,0
,864.8853701436061,864.8853701436061,864.8853701436061,864.8853701436061,864.8853701436061,2024-09-30,0,0,0,0,0,0
,852.6202456256723,852.6202456256723,852.6202456256723,852.6202456256723,852.6202456256723,2024-10-01,0,0,0,0,0,0
,848.4906876477436,848.4906876477436,848.4906876477436,848.4906876477436,848.4906876477436,2024-10-03,0,0,0,0,0,0
,828.1395869381932,828.1395869381932,828.1395869381932,828.1395869381932,828.1395869381932,2024-10-04,0,0,0,0,0,0
,817.1108756255192,817.1108756255192,817.1108756255192,817.1108756255192,817.1108756255192,2024-10-07,0,0,0,0,0,0
