Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,2306.840987138842,2306.840987138842,2306.840987138842,2306.840987138842,2306.840987138842,2024-12-24,0,0,0,0,0,0
,2307.978836192028,2307.978836192028,2307.978836192028,2307.978836192028,2307.978836192028,2024-12-26,0,0,0,0,0,0
,2318.6170421366123,2318.6170421366123,2318.6170421366123,2318.6170421366123,2318.6170421366123,2024-12-27,0,0,0,0,0,0
,2317.1326298763533,2317.1326298763533,2317.1326298763533,2317.1326298763533,2317.1326298763533,2024-12-30,0,0,0,0,0,0
,2315.6483090887227,2315.6483090887227,2315.6483090887227,2315.6483090887227,2315.6483090887227,2024-12-31,0,0,0,0,0,0
,2300.804294082358,2300.804294082358,2300.804294082358,2300.804294082358,2300.804294082358,2025-01-01,0,0,0,0,0,0
,2305.7522085970463,2305.7522085970463,2305.7522085970463,2305.7522085970463,2305.7522085970463,2025-01-02,0,0,0,0,0,0
,2357.062761752587,2357.062761752587,2357.062761752587,2357.062761752587,2357.062761752587,2025-01-03,0,0,0,0,0,0
,2392.836481773446,2392.836481773446,2392.836481773446,2392.836481773446,2392.836481773446,2025-01-06,0,0,0,0,0,0
,2352.4115844134094,2352.4115844134094,2352.4115844134094,2352.4115844134094,2352.4115844134094,2025-01-07,0,0,0,0,0,0
,2366.11749509075,2366.11749509075,2366.11749509075,2366.11749509075,2366.11749509075,2025-01-08,0,0,0,0,0,0
,2380.02140830482,2380.02140830482,2380.02140830482,2380.02140830482,2380.02140830482,2025-01-09,0,0,0,0,0,0
,2410.055290434463,2410.055290434463,2410.055290434463,2410.055290434463,2410.055290434463,2025-01-10,0,0,0,0,0,0
,2391.8965200446955,2391.8965200446955,2391.8965200446955,2391.8965200446955,2391.8965200446955,2025-01-13,0,0,0,0,0,0
,2439.3474497642724,2439.3474497642724,2439.3474497642724,2439.3474497642724,2439.3474497642724,2025-01-14,0,0,0,0,0,0
,2349.195468982312,2349.195468982312,2349.195468982312,2349.195468982312,2349.195468982312,2025-01-15,0,0,0,0,0,0
,2352.21364769839,2352.21364769839,2352.21364769839,2352.21364769839,2352.21364769839,2025-01-16,0,0,0,0,0,0
,2325.5440685236567,2325.5440685236567,2325.5440685236567,2325.5440685236567,2325.5440685236567,2025-01-17,0,0,0,0,0,0
,2331.927114224977,2331.927114224977,2331.927114224977,2331.927114224977,2331.927114224977,2025-01-20,0,0,0,0,0,0
,2329.007779016069,2329.007779016069,2329.007779016069,2329.007779016069,2329.007779016069,2025-01-21,0,0,0,0,0,0
,2318.1716421650885,2318.1716421650885,2318.1716421650885,2318.1716421650885,2318.1716421650885,2025-01-22,0,0,0,0,0,0
,2290.908347838724,2290.908347838724,2290.908347838724,2290.908347838724,2290.908347838724,2025-01-23,0,0,0,0,0,0
,2308.572649398605,2308.572649398605,2308.572649398605,2308.572649398605,2308.572649398605,2025-01-24,0,0,0,0,0,0
,2340.387974264966,2340.387974264966,2340.387974264966,2340.387974264966,2340.387974264966,2025-01-27,0,0,0,0,0,0
,2376.0134518785903,2376.0134518785903,2376.0134518785903,2376.0134518785903,2376.0134518785903,2025-01-28,0,0,0,0,0,0
,2360.3283327655017,2360.3283327655017,2360.3283327655017,2360.3283327655017,2360.3283327655017,2025-01-29,0,0,0,0,0,0
,2359.190427153607,2359.190427153607,2359.190427153607,2359.190427153607,2359.190427153607,2025-01-30,0,0,0,0,0,0
,2376.508234850856,2376.508234850856,2376.508234850856,2376.508234850856,2376.508234850856,2025-01-31,0,0,0,0,0,0
,2449.243296082011,2449.243296082011,2449.243296082011,2449.243296082011,2449.243296082011,2025-02-01,0,0,0,0,0,0
,2478.9310100640587,2478.9310100640587,2478.9310100640587,2478.9310100640587,2478.9310100640587,2025-02-03,0,0,0,0,0,0
,2424.503570057758,2424.503570057758,2424.503570057758,2424.503570057758,2424.503570057758,2025-02-04,0,0,0,0,0,0
,2427.4722457945336,2427.4722457945336,2427.4722457945336,2427.4722457945336,2427.4722457945336,2025-02-05,0,0,0,0,0,0
,2375.023756044994,2375.023756044994,2375.023756044994,2375.023756044994,2375.023756044994,2025-02-06,0,0,0,0,0,0
,2355.232079468475,2355.232079468475,2355.232079468475,2355.232079468475,2355.232079468475,2025-02-07,0,0,0,0,0,0
,2346.226608165067,2346.226608165067,2346.226608165067,2346.226608165067,2346.226608165067,2025-02-10,0,0,0,0,0,0
,2346.325585157178,2346.325585157178,2346.325585157178,2346.325585157178,2346.325585157178,2025-02-11,0,0,0,0,0,0
,2301.4970357565,2301.4970357565,2301.4970357565,2301.4970357565,2301.4970357565,2025-02-12,0,0,0,0,0,0
,2305.8514192374955,2305.8514192374955,2305.8514192374955,2305.8514192374955,2305.8514192374955,2025-02-13,0,0,0,0,0,0
,2297.8355515744483,2297.8355515744483,2297.8355515744483,2297.8355515744483,2297.8355515744483,2025-02-14,0,0,0,0,0,0
,2294.223635003292,2294.223635003292,2294.223635003292,2294.223635003292,2294.223635003292,2025-02-17,0,0,0,0,0,0
,2305.158520524562,2305.158520524562,2305.158520524562,2305.158520524562,2305.158520524562,2025-02-18,0,0,0,0,0,0
,2274.8276465999206,2274.8276465999206,2274.8276465999206,2274.8276465999206,2274.8276465999206,2025-02-19,0,0,0,0,0,0
,2226.980672739916,2226.980672739916,2226.980672739916,2226.980672739916,2226.980672739916,2025-02-20,0,0,0,0,0,0
,2224.655074737465,2224.655074737465,2224.655074737465,2224.655074737465,2224.655074737465,2025-02-21,0,0,0,0,0,0
,2206.792984713286,2206.792984713286,2206.792984713286,2206.792984713286,2206.792984713286,2025-02-24,0,0,0,0,0,0
,2219.6576675855754,2219.6576675855754,2219.6576675855754,2219.6576675855754,2219.6576675855754,2025-02-25,0,0,0,0,0,0
,2246.0303082238115,2246.0303082238115,2246.0303082238115,2246.0303082238115,2246.0303082238115,2025-02-27,0,0,0,0,0,0
,2221.6862995661827,2221.6862995661827,2221.6862995661827,2221.6862995661827,2221.6862995661827,2025-02-28,0,0,0,0,0,0
,2176.1156841937386,2176.1156841937386,2176.1156841937386,2176.1156841937386,2176.1156841937386,2025-03-03,0,0,0,0,0,0
,2157.263833201739,2157.263833201739,2157.263833201739,2157.263833201739,2157.263833201739,2025-03-04,0,0,0,0,0,0
,2129.6046023003178,2129.6046023003178,2129.6046023003178,2129.6046023003178,2129.6046023003178,2025-03-05,0,0,0,0,0,0
,2152.3653348141274,2152.3653348141274,2152.3653348141274,2152.3653348141274,2152.3653348141274,2025-03-06,0,0,0,0,0,0
,2203.527304632234,2203.527304632234,2203.527304632234,2203.527304632234,2203.527304632234,2025-03-07,0,0,0,0,0,0
,2185.021823907241,2185.021823907241,2185.021823907241,2185.021823907241,2185.021823907241,2025-03-10,0,0,0,0,0,0
,2216.6888343723404,2216.6888343723404,2216.6888343723404,2216.6888343723404,2216.6888343723404,2025-03-11,0,0,0,0,0,0
,2194.274851591979,2194.274851591979,2194.274851591979,2194.274851591979,2194.274851591979,2025-03-12,0,0,0,0,0,0
,2162.261283449078,2162.261283449078,2162.261283449078,2162.261283449078,2162.261283449078,2025-03-13,0,0,0,0,0,0
,2138.510966285262,2138.510966285262,2138.510966285262,2138.510966285262,2138.510966285262,2025-03-17,0,0,0,0,0,0
,2148.654296875,2148.654296875,2148.654296875,2148.654296875,2148.654296875,2025-03-18,0,0,0,0,0,0
,2184.0324102623285,2184.0324102623285,2184.0324102623285,2184.0324102623285,2184.0324102623285,2025-03-19,0,0,0,0,0,0
,2180.964622011462,2180.964622011462,2180.964622011462,2180.964622011462,2180.964622011462,2025-03-20,0,0,0,0,0,0
,2221.636999228841,2221.636999228841,2221.636999228841,2221.636999228841,2221.636999228841,2025-03-21,0,0,0,0,0,0
,2226.8321833987184,2226.8321833987184,2226.8321833987184,2226.8321833987184,2226.8321833987184,2025-03-24,0,0,0,0,0,0
,2227.3271392669976,2227.3271392669976,2227.3271392669976,2227.3271392669976,2227.3271392669976,2025-03-25,0,0,0,0,0,0
,2248.355856695608,2248.355856695608,2248.355856695608,2248.355856695608,2248.355856695608,2025-03-26,0,0,0,0,0,0
,2220.8452586740973,2220.8452586740973,2220.8452586740973,2220.8452586740973,2220.8452586740973,2025-03-27,0,0,0,0,0,0
,2223.615996973709,2223.615996973709,2223.615996973709,2223.615996973709,2223.615996973709,2025-03-28,0,0,0,0,0,0
,2235.4912014951065,2235.4912014951065,2235.4912014951065,2235.4912014951065,2235.4912014951065,2025-04-01,0,0,0,0,0,0
,2220.3502847646905,2220.3502847646905,2220.3502847646905,2220.3502847646905,2220.3502847646905,2025-04-02,0,0,0,0,0,0
,2202.290322056308,2202.290322056308,2202.290322056308,2202.290322056308,2202.290322056308,2025-04-03,0,0,0,0,0,0
,2206.7930198113336,2206.7930198113336,2206.7930198113336,2206.7930198113336,2206.7930198113336,2025-04-04,0,0,0,0,0,0
,2127.6254940825147,2127.6254940825147,2127.6254940825147,2127.6254940825147,2127.6254940825147,2025-04-07,0,0,0,0,0,0
,2244.6943399778315,2244.6943399778315,2244.6943399778315,2244.6943399778315,2244.6943399778315,2025-04-08,0,0,0,0,0,0
,2270.0774382315035,2270.0774382315035,2270.0774382315035,2270.0774382315035,2270.0774382315035,2025-04-09,0,0,0,0,0,0
,2369.6802461073025,2369.6802461073025,2369.6802461073025,2369.6802461073025,2369.6802461073025,2025-04-11,0,0,0,0,0,0
,2375.0239023131485,2375.0239023131485,2375.0239023131485,2375.0239023131485,2375.0239023131485,2025-04-15,0,0,0,0,0,0
,2326.533684513711,2326.533684513711,2326.533684513711,2326.533684513711,2326.533684513711,2025-04-16,0,0,0,0,0,0
,2332.570313262086,2332.570313262086,2332.570313262086,2332.570313262086,2332.570313262086,2025-04-17,0,0,0,0,0,0
,2343.4558323350475,2343.4558323350475,2343.4558323350475,2343.4558323350475,2343.4558323350475,2025-04-21,0,0,0,0,0,0
,2345.336026442546,2345.336026442546,2345.336026442546,2345.336026442546,2345.336026442546,2025-04-22,0,0,0,0,0,0
,2384.9197366810754,2384.9197366810754,2384.9197366810754,2384.9197366810754,2384.9197366810754,2025-04-23,0,0,0,0,0,0
,2398.576257119483,2398.576257119483,2398.576257119483,2398.576257119483,2398.576257119483,2025-04-24,0,0,0,0,0,0
,2307.6325170497216,2307.6325170497216,2307.6325170497216,2307.6325170497216,2307.6325170497216,2025-04-25,0,0,0,0,0,0
,2320.596111755877,2320.596111755877,2320.596111755877,2320.596111755877,2320.596111755877,2025-04-28,0,0,0,0,0,0
,2303.773059943218,2303.773059943218,2303.773059943218,2303.773059943218,2303.773059943218,2025-04-29,0,0,0,0,0,0
,2295.856453949561,2295.856453949561,2295.856453949561,2295.856453949561,2295.856453949561,2025-04-30,0,0,0,0,0,0
,2309.8096422473805,2309.8096422473805,2309.8096422473805,2309.8096422473805,2309.8096422473805,2025-05-02,0,0,0,0,0,0
,2299.913899545334,2299.913899545334,2299.913899545334,2299.913899545334,2299.913899545334,2025-05-05,0,0,0,0,0,0
,2315.846008934059,2315.846008934059,2315.846008934059,2315.846008934059,2315.846008934059,2025-05-06,0,0,0,0,0,0
,2344.346369407166,2344.346369407166,2344.346369407166,2344.346369407166,2344.346369407166,2025-05-07,0,0,0,0,0,0
,2337.122348880004,2337.122348880004,2337.122348880004,2337.122348880004,2337.122348880004,2025-05-08,0,0,0,0,0,0
,2305.7523464354463,2305.7523464354463,2305.7523464354463,2305.7523464354463,2305.7523464354463,2025-05-09,0,0,0,0,0,0
,2335.440205272823,2335.440205272823,2335.440205272823,2335.440205272823,2335.440205272823,2025-05-12,0,0,0,0,0,0
,2350.87793765063,2350.87793765063,2350.87793765063,2350.87793765063,2350.87793765063,2025-05-13,0,0,0,0,0,0
,2345.336131940013,2345.336131940013,2345.336131940013,2345.336131940013,2345.336131940013,2025-05-14,0,0,0,0,0,0
,2327.1275507161395,2327.1275507161395,2327.1275507161395,2327.1275507161395,2327.1275507161395,2025-05-15,0,0,0,0,0,0
,2335.4402312682496,2335.4402312682496,2335.4402312682496,2335.4402312682496,2335.4402312682496,2025-05-16,0,0,0,0,0,0
,2350.283988823652,2350.283988823652,2350.283988823652,2350.283988823652,2350.283988823652,2025-05-19,0,0,0,0,0,0
,2369.680054417226,2369.680054417226,2369.680054417226,2369.680054417226,2369.680054417226,2025-05-20,0,0,0,0,0,0
,2321.5856944060306,2321.5856944060306,2321.5856944060306,2321.5856944060306,2321.5856944060306,2025-05-21,0,0,0,0,0,0
,2330.492233998324,2330.492233998324,2330.492233998324,2330.492233998324,2330.492233998324,2025-05-22,0,0,0,0,0,0
,2312.5804588503333,2312.5804588503333,2312.5804588503333,2312.5804588503333,2312.5804588503333,2025-05-23,0,0,0,0,0,0
,2343.3568222010613,2343.3568222010613,2343.3568222010613,2343.3568222010613,2343.3568222010613,2025-05-26,0,0,0,0,0,0
,2369.185423513216,2369.185423513216,2369.185423513216,2369.185423513216,2369.185423513216,2025-05-27,0,0,0,0,0,0
,2363.1486132150985,2363.1486132150985,2363.1486132150985,2363.1486132150985,2363.1486132150985,2025-05-28,0,0,0,0,0,0
,2344.346425310576,2344.346425310576,2344.346425310576,2344.346425310576,2344.346425310576,2025-05-29,0,0,0,0,0,0
,2335.4400088079005,2335.4400088079005,2335.4400088079005,2335.4400088079005,2335.4400088079005,2025-05-30,0,0,0,0,0,0
,2323.465880436182,2323.465880436182,2323.465880436182,2323.465880436182,2323.465880436182,2025-06-02,0,0,0,0,0,0
,2340.487154758472,2340.487154758472,2340.487154758472,2340.487154758472,2340.487154758472,2025-06-03,0,0,0,0,0,0
,2334.9453441469027,2334.9453441469027,2334.9453441469027,2334.9453441469027,2334.9453441469027,2025-06-04,0,0,0,0,0,0
,2339.893369903061,2339.893369903061,2339.893369903061,2339.893369903061,2339.893369903061,2025-06-05,0,0,0,0,0,0
,2348.6016434680623,2348.6016434680623,2348.6016434680623,2348.6016434680623,2348.6016434680623,2025-06-06,0,0,0,0,0,0
,2369.0864007078976,2369.0864007078976,2369.0864007078976,2369.0864007078976,2369.0864007078976,2025-06-09,0,0,0,0,0,0
,2368.4923654875056,2368.4923654875056,2368.4923654875056,2368.4923654875056,2368.4923654875056,2025-06-10,0,0,0,0,0,0
,2370.2738360495687,2370.2738360495687,2370.2738360495687,2370.2738360495687,2370.2738360495687,2025-06-11,0,0,0,0,0,0
,2362.0599768481766,2362.0599768481766,2362.0599768481766,2362.0599768481766,2362.0599768481766,2025-06-12,0,0,0,0,0,0
,2281.0123940057,2281.0123940057,2281.0123940057,2281.0123940057,2281.0123940057,2025-06-13,0,0,0,0,0,0
,2295.856305917426,2295.856305917426,2295.856305917426,2295.856305917426,2295.856305917426,2025-06-16,0,0,0,0,0,0
,2295.8563447517945,2295.8563447517945,2295.8563447517945,2295.8563447517945,2295.8563447517945,2025-06-17,0,0,0,0,0,0
,2303.476115710462,2303.476115710462,2303.476115710462,2303.476115710462,2303.476115710462,2025-06-18,0,0,0,0,0,0
,2276.163451963547,2276.163451963547,2276.163451963547,2276.163451963547,2276.163451963547,2025-06-19,0,0,0,0,0,0
,2271.116554866801,2271.116554866801,2271.116554866801,2271.116554866801,2271.116554866801,2025-06-20,0,0,0,0,0,0
,2283.39990234375,2283.39990234375,2283.39990234375,2283.39990234375,2283.39990234375,2025-06-23,0,0,0,0,0,0
,2295.0,2295.0,2295.0,2295.0,2295.0,2025-06-24,0,0,0,0,0,0
,2279.0,2279.0,2279.0,2279.0,2279.0,2025-06-25,0,0,0,0,0,0
,2288.89990234375,2288.89990234375,2288.89990234375,2288.89990234375,2288.89990234375,2025-06-26,0,0,0,0,0,0
,2280.800048828125,2280.800048828125,2280.800048828125,2280.800048828125,2280.800048828125,2025-06-27,0,0,0,0,0,0
,2309.89990234375,2309.89990234375,2309.89990234375,2309.89990234375,2309.89990234375,2025-06-30,0,0,0,0,0,0
,2300.0,2300.0,2300.0,2300.0,2300.0,2025-07-01,0,0,0,0,0,0
,2295.0,2295.0,2295.0,2295.0,2295.0,2025-07-02,0,0,0,0,0,0
,2310.0,2310.0,2310.0,2310.0,2310.0,2025-07-03,0,0,0,0,0,0
,2318.0,2318.0,2318.0,2318.0,2318.0,2025-07-04,0,0,0,0,0,0
,2341.0,2341.0,2341.0,2341.0,2341.0,2025-07-07,0,0,0,0,0,0
,2405.39990234375,2405.39990234375,2405.39990234375,2405.39990234375,2405.39990234375,2025-07-08,0,0,0,0,0,0
,2399.0,2399.0,2399.0,2399.0,2399.0,2025-07-09,0,0,0,0,0,0
,2423.39990234375,2423.39990234375,2423.39990234375,2423.39990234375,2423.39990234375,2025-07-10,0,0,0,0,0,0
,2500.0,2500.0,2500.0,2500.0,2500.0,2025-07-11,0,0,0,0,0,0
,2500.0,2500.0,2500.0,2500.0,2500.0,2025-07-14,0,0,0,0,0,0
,2520.699951171875,2520.699951171875,2520.699951171875,2520.699951171875,2520.699951171875,2025-07-15,0,0,0,0,0,0
,2526.300048828125,2526.300048828125,2526.300048828125,2526.300048828125,2526.300048828125,2025-07-16,0,0,0,0,0,0
,2513.0,2513.0,2513.0,2513.0,2513.0,2025-07-17,0,0,0,0,0,0
,2514.89990234375,2514.89990234375,2514.89990234375,2514.89990234375,2514.89990234375,2025-07-18,0,0,0,0,0,0
,2490.89990234375,2490.89990234375,2490.89990234375,2490.89990234375,2490.89990234375,2025-07-21,0,0,0,0,0,0
,2470.0,2470.0,2470.0,2470.0,2470.0,2025-07-22,0,0,0,0,0,0
,2481.0,2481.0,2481.0,2481.0,2481.0,2025-07-23,0,0,0,0,0,0
,2455.89990234375,2455.89990234375,2455.89990234375,2455.89990234375,2455.89990234375,2025-07-24,0,0,0,0,0,0
,2426.10009765625,2426.10009765625,2426.10009765625,2426.10009765625,2426.10009765625,2025-07-25,0,0,0,0,0,0
,2415.39990234375,2415.39990234375,2415.39990234375,2415.39990234375,2415.39990234375,2025-07-28,0,0,0,0,0,0
,2444.800048828125,2444.800048828125,2444.800048828125,2444.800048828125,2444.800048828125,2025-07-29,0,0,0,0,0,0
,2442.0,2442.0,2442.0,2442.0,2442.0,2025-07-30,0,0,0,0,0,0
,2420.10009765625,2420.10009765625,2420.10009765625,2420.10009765625,2420.10009765625,2025-07-31,0,0,0,0,0,0
,2550.0,2550.0,2550.0,2550.0,2550.0,2025-08-01,0,0,0,0,0,0
,2547.0,2547.0,2547.0,2547.0,2547.0,2025-08-04,0,0,0,0,0,0
,2537.5,2537.5,2537.5,2537.5,2537.5,2025-08-05,0,0,0,0,0,0
,2538.699951171875,2538.699951171875,2538.699951171875,2538.699951171875,2538.699951171875,2025-08-06,0,0,0,0,0,0
,2535.699951171875,2535.699951171875,2535.699951171875,2535.699951171875,2535.699951171875,2025-08-07,0,0,0,0,0,0
,2516.0,2516.0,2516.0,2516.0,2516.0,2025-08-08,0,0,0,0,0,0
,2490.10009765625,2490.10009765625,2490.10009765625,2490.10009765625,2490.10009765625,2025-08-11,0,0,0,0,0,0
,2518.0,2518.0,2518.0,2518.0,2518.0,2025-08-12,0,0,0,0,0,0
,2485.0,2485.0,2485.0,2485.0,2485.0,2025-08-13,0,0,0,0,0,0
,2498.89990234375,2498.89990234375,2498.89990234375,2498.89990234375,2498.89990234375,2025-08-14,0,0,0,0,0,0
,2539.0,2539.0,2539.0,2539.0,2539.0,2025-08-18,0,0,0,0,0,0
,2572.199951171875,2572.199951171875,2572.199951171875,2572.199951171875,2572.199951171875,2025-08-19,0,0,0,0,0,0
,2599.0,2599.0,2599.0,2599.0,2599.0,2025-08-20,0,0,0,0,0,0
,2667.10009765625,2667.10009765625,2667.10009765625,2667.10009765625,2667.10009765625,2025-08-21,0,0,0,0,0,0
,2647.0,2647.0,2647.0,2647.0,2647.0,2025-08-22,0,0,0,0,0,0
,2643.0,2643.0,2643.0,2643.0,2643.0,2025-08-25,0,0,0,0,0,0
,2624.60009765625,2624.60009765625,2624.60009765625,2624.60009765625,2624.60009765625,2025-08-26,0,0,0,0,0,0
,2692.60009765625,2692.60009765625,2692.60009765625,2692.60009765625,2692.60009765625,2025-08-27,0,0,0,0,0,0
,2748.0,2748.0,2748.0,2748.0,2748.0,2025-08-28,0,0,0,0,0,0
,2664.800048828125,2664.800048828125,2664.800048828125,2664.800048828125,2664.800048828125,2025-08-29,0,0,0,0,0,0
,2659.800048828125,2659.800048828125,2659.800048828125,2659.800048828125,2659.800048828125,2025-09-01,0,0,0,0,0,0
,2649.0,2649.0,2649.0,2649.0,2649.0,2025-09-02,0,0,0,0,0,0
,2681.0,2681.0,2681.0,2681.0,2681.0,2025-09-03,0,0,0,0,0,0
,2750.0,2750.0,2750.0,2750.0,2750.0,2025-09-04,0,0,0,0,0,0
,2667.60009765625,2667.60009765625,2667.60009765625,2667.60009765625,2667.60009765625,2025-09-05,0,0,0,0,0,0
,2630.0,2630.0,2630.0,2630.0,2630.0,2025-09-08,0,0,0,0,0,0
,2637.0,2637.0,2637.0,2637.0,2637.0,2025-09-09,0,0,0,0,0,0
,2642.0,2642.0,2642.0,2642.0,2642.0,2025-09-10,0,0,0,0,0,0
,2643.800048828125,2643.800048828125,2643.800048828125,2643.800048828125,2643.800048828125,2025-09-11,0,0,0,0,0,0
,2625.0,2625.0,2625.0,2625.0,2625.0,2025-09-12,0,0,0,0,0,0
