Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,1225.4444532249363,1225.4444532249363,1225.4444532249363,1225.4444532249363,1225.4444532249363,2025-01-13,0,0,0,0,0,0
,1223.9062438907645,1223.9062438907645,1223.9062438907645,1223.9062438907645,1223.9062438907645,2025-01-14,0,0,0,0,0,0
,1224.551219155373,1224.551219155373,1224.551219155373,1224.551219155373,1224.551219155373,2025-01-15,0,0,0,0,0,0
,1235.56627244332,1235.56627244332,1235.56627244332,1235.56627244332,1235.56627244332,2025-01-16,0,0,0,0,0,0
,1233.8296138721637,1233.8296138721637,1233.8296138721637,1233.8296138721637,1233.8296138721637,2025-01-17,0,0,0,0,0,0
,1214.5286456993424,1214.5286456993424,1214.5286456993424,1214.5286456993424,1214.5286456993424,2025-01-20,0,0,0,0,0,0
,1227.4786100806575,1227.4786100806575,1227.4786100806575,1227.4786100806575,1227.4786100806575,2025-01-21,0,0,0,0,0,0
,1191.8038937223043,1191.8038937223043,1191.8038937223043,1191.8038937223043,1191.8038937223043,2025-01-22,0,0,0,0,0,0
,1188.0826742078204,1188.0826742078204,1188.0826742078204,1188.0826742078204,1188.0826742078204,2025-01-23,0,0,0,0,0,0
,1193.8878937592276,1193.8878937592276,1193.8878937592276,1193.8878937592276,1193.8878937592276,2025-01-24,0,0,0,0,0,0
,1185.8499521739243,1185.8499521739243,1185.8499521739243,1185.8499521739243,1185.8499521739243,2025-01-27,0,0,0,0,0,0
,1237.7990449684048,1237.7990449684048,1237.7990449684048,1237.7990449684048,1237.7990449684048,2025-01-28,0,0,0,0,0,0
,1242.4134579383835,1242.4134579383835,1242.4134579383835,1242.4134579383835,1242.4134579383835,2025-01-29,0,0,0,0,0,0
,1240.428743300886,1240.428743300886,1240.428743300886,1240.428743300886,1240.428743300886,2025-01-30,0,0,0,0,0,0
,1244.8943321590757,1244.8943321590757,1244.8943321590757,1244.8943321590757,1244.8943321590757,2025-01-31,0,0,0,0,0,0
,1241.5699459496786,1241.5699459496786,1241.5699459496786,1241.5699459496786,1241.5699459496786,2025-02-01,0,0,0,0,0,0
,1237.3028281264465,1237.3028281264465,1237.3028281264465,1237.3028281264465,1237.3028281264465,2025-02-03,0,0,0,0,0,0
,1253.1308244391428,1253.1308244391428,1253.1308244391428,1253.1308244391428,1253.1308244391428,2025-02-04,0,0,0,0,0,0
,1260.4740215455731,1260.4740215455731,1260.4740215455731,1260.4740215455731,1260.4740215455731,2025-02-05,0,0,0,0,0,0
,1265.2372940723085,1265.2372940723085,1265.2372940723085,1265.2372940723085,1265.2372940723085,2025-02-06,0,0,0,0,0,0
,1262.2603567708522,1262.2603567708522,1262.2603567708522,1262.2603567708522,1262.2603567708522,2025-02-07,0,0,0,0,0,0
,1247.5735745348811,1247.5735745348811,1247.5735745348811,1247.5735745348811,1247.5735745348811,2025-02-10,0,0,0,0,0,0
,1246.2339539700604,1246.2339539700604,1246.2339539700604,1246.2339539700604,1246.2339539700604,2025-02-11,0,0,0,0,0,0
,1247.5735208959843,1247.5735208959843,1247.5735208959843,1247.5735208959843,1247.5735208959843,2025-02-12,0,0,0,0,0,0
,1242.9592342670746,1242.9592342670746,1242.9592342670746,1242.9592342670746,1242.9592342670746,2025-02-13,0,0,0,0,0,0
,1242.5126718509223,1242.5126718509223,1242.5126718509223,1242.5126718509223,1242.5126718509223,2025-02-14,0,0,0,0,0,0
,1241.5699462890625,1241.5699462890625,1241.5699462890625,1241.5699462890625,1241.5699462890625,2025-02-17,0,0,0,0,0,0
,1243.3065364897366,1243.3065364897366,1243.3065364897366,1243.3065364897366,1243.3065364897366,2025-02-18,0,0,0,0,0,0
,1225.3947820253827,1225.3947820253827,1225.3947820253827,1225.3947820253827,1225.3947820253827,2025-02-19,0,0,0,0,0,0
,1245.7378271028597,1245.7378271028597,1245.7378271028597,1245.7378271028597,1245.7378271028597,2025-02-20,0,0,0,0,0,0
,1231.596897179175,1231.596897179175,1231.596897179175,1231.596897179175,1231.596897179175,2025-02-21,0,0,0,0,0,0
,1217.3071583182457,1217.3071583182457,1217.3071583182457,1217.3071583182457,1217.3071583182457,2025-02-24,0,0,0,0,0,0
,1217.2079253456668,1217.2079253456668,1217.2079253456668,1217.2079253456668,1217.2079253456668,2025-02-25,0,0,0,0,0,0
,1215.769120615194,1215.769120615194,1215.769120615194,1215.769120615194,1215.769120615194,2025-02-27,0,0,0,0,0,0
,1206.6891556122284,1206.6891556122284,1206.6891556122284,1206.6891556122284,1206.6891556122284,2025-02-28,0,0,0,0,0,0
,1201.2312348006667,1201.2312348006667,1201.2312348006667,1201.2312348006667,1201.2312348006667,2025-03-03,0,0,0,0,0,0
,1197.9068433475454,1197.9068433475454,1197.9068433475454,1197.9068433475454,1197.9068433475454,2025-03-04,0,0,0,0,0,0
,1207.6814517983407,1207.6814517983407,1207.6814517983407,1207.6814517983407,1207.6814517983407,2025-03-05,0,0,0,0,0,0
,1218.5476101118768,1218.5476101118768,1218.5476101118768,1218.5476101118768,1218.5476101118768,2025-03-06,0,0,0,0,0,0
,1201.8265880949464,1201.8265880949464,1201.8265880949464,1201.8265880949464,1201.8265880949464,2025-03-07,0,0,0,0,0,0
,1198.7503263397664,1198.7503263397664,1198.7503263397664,1198.7503263397664,1198.7503263397664,2025-03-10,0,0,0,0,0,0
,1207.8798680000234,1207.8798680000234,1207.8798680000234,1207.8798680000234,1207.8798680000234,2025-03-11,0,0,0,0,0,0
,1237.4020778822246,1237.4020778822246,1237.4020778822246,1237.4020778822246,1237.4020778822246,2025-03-12,0,0,0,0,0,0
,1241.4707365370484,1241.4707365370484,1241.4707365370484,1241.4707365370484,1241.4707365370484,2025-03-13,0,0,0,0,0,0
,1247.4248742515454,1247.4248742515454,1247.4248742515454,1247.4248742515454,1247.4248742515454,2025-03-17,0,0,0,0,0,0
,1259.2833251953125,1259.2833251953125,1259.2833251953125,1259.2833251953125,1259.2833251953125,2025-03-18,0,0,0,0,0,0
,1295.6029599370163,1295.6029599370163,1295.6029599370163,1295.6029599370163,1295.6029599370163,2025-03-19,0,0,0,0,0,0
,1309.8927772461004,1309.8927772461004,1309.8927772461004,1309.8927772461004,1309.8927772461004,2025-03-20,0,0,0,0,0,0
,1305.923445707521,1305.923445707521,1305.923445707521,1305.923445707521,1305.923445707521,2025-03-21,0,0,0,0,0,0
,1345.5675050388625,1345.5675050388625,1345.5675050388625,1345.5675050388625,1345.5675050388625,2025-03-24,0,0,0,0,0,0
,1348.5941513991709,1348.5941513991709,1348.5941513991709,1348.5941513991709,1348.5941513991709,2025-03-25,0,0,0,0,0,0
,1333.7586400786652,1333.7586400786652,1333.7586400786652,1333.7586400786652,1333.7586400786652,2025-03-26,0,0,0,0,0,0
,1322.9420827344788,1322.9420827344788,1322.9420827344788,1322.9420827344788,1322.9420827344788,2025-03-27,0,0,0,0,0,0
,1325.7702231722565,1325.7702231722565,1325.7702231722565,1325.7702231722565,1325.7702231722565,2025-03-28,0,0,0,0,0,0
,1329.739654923708,1329.739654923708,1329.739654923708,1329.739654923708,1329.739654923708,2025-04-01,0,0,0,0,0,0
,1312.026343402594,1312.026343402594,1312.026343402594,1312.026343402594,1312.026343402594,2025-04-02,0,0,0,0,0,0
,1311.8278468858043,1311.8278468858043,1311.8278468858043,1311.8278468858043,1311.8278468858043,2025-04-03,0,0,0,0,0,0
,1319.3697112264526,1319.3697112264526,1319.3697112264526,1319.3697112264526,1319.3697112264526,2025-04-04,0,0,0,0,0,0
,1285.3322768617725,1285.3322768617725,1285.3322768617725,1285.3322768617725,1285.3322768617725,2025-04-07,0,0,0,0,0,0
,1289.8969896705237,1289.8969896705237,1289.8969896705237,1289.8969896705237,1289.8969896705237,2025-04-08,0,0,0,0,0,0
,1294.9579703581671,1294.9579703581671,1294.9579703581671,1294.9579703581671,1294.9579703581671,2025-04-09,0,0,0,0,0,0
,1295.1067945023049,1295.1067945023049,1295.1067945023049,1295.1067945023049,1295.1067945023049,2025-04-11,0,0,0,0,0,0
,1340.655373037739,1340.655373037739,1340.655373037739,1340.655373037739,1340.655373037739,2025-04-15,0,0,0,0,0,0
,1346.6094196449503,1346.6094196449503,1346.6094196449503,1346.6094196449503,1346.6094196449503,2025-04-16,0,0,0,0,0,0
,1351.5711498907554,1351.5711498907554,1351.5711498907554,1351.5711498907554,1351.5711498907554,2025-04-17,0,0,0,0,0,0
,1425.004587897116,1425.004587897116,1425.004587897116,1425.004587897116,1425.004587897116,2025-04-21,0,0,0,0,0,0
,1401.9823098324273,1401.9823098324273,1401.9823098324273,1401.9823098324273,1401.9823098324273,2025-04-22,0,0,0,0,0,0
,1418.0581618237188,1418.0581618237188,1418.0581618237188,1418.0581618237188,1418.0581618237188,2025-04-23,0,0,0,0,0,0
,1405.4554343163695,1405.4554343163695,1405.4554343163695,1405.4554343163695,1405.4554343163695,2025-04-24,0,0,0,0,0,0
,1399.203592036998,1399.203592036998,1399.203592036998,1399.203592036998,1399.203592036998,2025-04-25,0,0,0,0,0,0
,1394.837310696449,1394.837310696449,1394.837310696449,1394.837310696449,1394.837310696449,2025-04-28,0,0,0,0,0,0
,1417.8597077945897,1417.8597077945897,1417.8597077945897,1417.8597077945897,1417.8597077945897,2025-04-29,0,0,0,0,0,0
,1422.0275444346205,1422.0275444346205,1422.0275444346205,1422.0275444346205,1422.0275444346205,2025-04-30,0,0,0,0,0,0
,1415.9742091510598,1415.9742091510598,1415.9742091510598,1415.9742091510598,1415.9742091510598,2025-05-02,0,0,0,0,0,0
,1428.9738894731652,1428.9738894731652,1428.9738894731652,1428.9738894731652,1428.9738894731652,2025-05-05,0,0,0,0,0,0
,1418.0581160771362,1418.0581160771362,1418.0581160771362,1418.0581160771362,1418.0581160771362,2025-05-06,0,0,0,0,0,0
,1414.0887881642996,1414.0887881642996,1414.0887881642996,1414.0887881642996,1414.0887881642996,2025-05-07,0,0,0,0,0,0
,1427.5846620245352,1427.5846620245352,1427.5846620245352,1427.5846620245352,1427.5846620245352,2025-05-08,0,0,0,0,0,0
,1404.3638078003796,1404.3638078003796,1404.3638078003796,1404.3638078003796,1404.3638078003796,2025-05-09,0,0,0,0,0,0
,1398.6082269981746,1398.6082269981746,1398.6082269981746,1398.6082269981746,1398.6082269981746,2025-05-12,0,0,0,0,0,0
,1429.0731325397103,1429.0731325397103,1429.0731325397103,1429.0731325397103,1429.0731325397103,2025-05-13,0,0,0,0,0,0
,1418.9512828044426,1418.9512828044426,1418.9512828044426,1418.9512828044426,1418.9512828044426,2025-05-14,0,0,0,0,0,0
,1414.9819190581854,1414.9819190581854,1414.9819190581854,1414.9819190581854,1414.9819190581854,2025-05-15,0,0,0,0,0,0
,1442.172107583965,1442.172107583965,1442.172107583965,1442.172107583965,1442.172107583965,2025-05-16,0,0,0,0,0,0
,1435.4241717584057,1435.4241717584057,1435.4241717584057,1435.4241717584057,1435.4241717584057,2025-05-19,0,0,0,0,0,0
,1439.0957378026826,1439.0957378026826,1439.0957378026826,1439.0957378026826,1439.0957378026826,2025-05-20,0,0,0,0,0,0
,1431.8517946649677,1431.8517946649677,1431.8517946649677,1431.8517946649677,1431.8517946649677,2025-05-21,0,0,0,0,0,0
,1430.0655182967434,1430.0655182967434,1430.0655182967434,1430.0655182967434,1430.0655182967434,2025-05-22,0,0,0,0,0,0
,1431.1570706662649,1431.1570706662649,1431.1570706662649,1431.1570706662649,1431.1570706662649,2025-05-23,0,0,0,0,0,0
,1446.8360701649403,1446.8360701649403,1446.8360701649403,1446.8360701649403,1446.8360701649403,2025-05-26,0,0,0,0,0,0
,1441.3782192942826,1441.3782192942826,1441.3782192942826,1441.3782192942826,1441.3782192942826,2025-05-27,0,0,0,0,0,0
,1436.5157355383742,1436.5157355383742,1436.5157355383742,1436.5157355383742,1436.5157355383742,2025-05-28,0,0,0,0,0,0
,1445.4467442494526,1445.4467442494526,1445.4467442494526,1445.4467442494526,1445.4467442494526,2025-05-29,0,0,0,0,0,0
,1448.7216268807567,1448.7216268807567,1448.7216268807567,1448.7216268807567,1448.7216268807567,2025-05-30,0,0,0,0,0,0
,1430.9586389930196,1430.9586389930196,1430.9586389930196,1430.9586389930196,1430.9586389930196,2025-06-02,0,0,0,0,0,0
,1443.7598455387374,1443.7598455387374,1443.7598455387374,1443.7598455387374,1443.7598455387374,2025-06-03,0,0,0,0,0,0
,1426.3938661679929,1426.3938661679929,1426.3938661679929,1426.3938661679929,1426.3938661679929,2025-06-04,0,0,0,0,0,0
,1419.9436226094324,1419.9436226094324,1419.9436226094324,1419.9436226094324,1419.9436226094324,2025-06-05,0,0,0,0,0,0
,1437.5080878919146,1437.5080878919146,1437.5080878919146,1437.5080878919146,1437.5080878919146,2025-06-06,0,0,0,0,0,0
,1453.7825541382838,1453.7825541382838,1453.7825541382838,1453.7825541382838,1453.7825541382838,2025-06-09,0,0,0,0,0,0
,1427.9815809293386,1427.9815809293386,1427.9815809293386,1427.9815809293386,1427.9815809293386,2025-06-10,0,0,0,0,0,0
,1410.9133394459884,1410.9133394459884,1410.9133394459884,1410.9133394459884,1410.9133394459884,2025-06-11,0,0,0,0,0,0
,1419.5466979345515,1419.5466979345515,1419.5466979345515,1419.5466979345515,1419.5466979345515,2025-06-12,0,0,0,0,0,0
,1392.8526699787633,1392.8526699787633,1392.8526699787633,1392.8526699787633,1392.8526699787633,2025-06-13,0,0,0,0,0,0
,1405.7530618658518,1405.7530618658518,1405.7530618658518,1405.7530618658518,1405.7530618658518,2025-06-16,0,0,0,0,0,0
,1415.9742319665809,1415.9742319665809,1415.9742319665809,1415.9742319665809,1415.9742319665809,2025-06-17,0,0,0,0,0,0
,1406.150024814166,1406.150024814166,1406.150024814166,1406.150024814166,1406.150024814166,2025-06-18,0,0,0,0,0,0
,1397.2189939427594,1397.2189939427594,1397.2189939427594,1397.2189939427594,1397.2189939427594,2025-06-19,0,0,0,0,0,0
,1400.4937821267788,1400.4937821267788,1400.4937821267788,1400.4937821267788,1400.4937821267788,2025-06-20,0,0,0,0,0,0
,1406.1500791810931,1406.1500791810931,1406.1500791810931,1406.1500791810931,1406.1500791810931,2025-06-23,0,0,0,0,0,0
,1416.768089376431,1416.768089376431,1416.768089376431,1416.768089376431,1416.768089376431,2025-06-24,0,0,0,0,0,0
,1411.1117385952273,1411.1117385952273,1411.1117385952273,1411.1117385952273,1411.1117385952273,2025-06-25,0,0,0,0,0,0
,1413.890378094993,1413.890378094993,1413.890378094993,1413.890378094993,1413.890378094993,2025-06-26,0,0,0,0,0,0
,1427.882386711014,1427.882386711014,1427.882386711014,1427.882386711014,1427.882386711014,2025-06-27,0,0,0,0,0,0
,1450.6071028820047,1450.6071028820047,1450.6071028820047,1450.6071028820047,1450.6071028820047,2025-06-30,0,0,0,0,0,0
,1434.6302067068036,1434.6302067068036,1434.6302067068036,1434.6302067068036,1434.6302067068036,2025-07-01,0,0,0,0,0,0
,1421.2336440793872,1421.2336440793872,1421.2336440793872,1421.2336440793872,1421.2336440793872,2025-07-02,0,0,0,0,0,0
,1421.1344118511029,1421.1344118511029,1421.1344118511029,1421.1344118511029,1421.1344118511029,2025-07-03,0,0,0,0,0,0
,1416.0734952431667,1416.0734952431667,1416.0734952431667,1416.0734952431667,1416.0734952431667,2025-07-04,0,0,0,0,0,0
,1425.9968814549875,1425.9968814549875,1425.9968814549875,1425.9968814549875,1425.9968814549875,2025-07-07,0,0,0,0,0,0
,1421.035188079707,1421.035188079707,1421.035188079707,1421.035188079707,1421.035188079707,2025-07-08,0,0,0,0,0,0
,1425.2030375827696,1425.2030375827696,1425.2030375827696,1425.2030375827696,1425.2030375827696,2025-07-09,0,0,0,0,0,0
,1425.7985078190466,1425.7985078190466,1425.7985078190466,1425.7985078190466,1425.7985078190466,2025-07-10,0,0,0,0,0,0
,1411.111783317687,1411.111783317687,1411.111783317687,1411.111783317687,1411.111783317687,2025-07-11,0,0,0,0,0,0
,1413.9896019530586,1413.9896019530586,1413.9896019530586,1413.9896019530586,1413.9896019530586,2025-07-14,0,0,0,0,0,0
,1410.218682168871,1410.218682168871,1410.218682168871,1410.218682168871,1410.218682168871,2025-07-15,0,0,0,0,0,0
,1415.081187967311,1415.081187967311,1415.081187967311,1415.081187967311,1415.081187967311,2025-07-16,0,0,0,0,0,0
,1410.1194736013367,1410.1194736013367,1410.1194736013367,1410.1194736013367,1410.1194736013367,2025-07-17,0,0,0,0,0,0
,1404.9592604817603,1404.9592604817603,1404.9592604817603,1404.9592604817603,1404.9592604817603,2025-07-18,0,0,0,0,0,0
,1436.9126621837045,1436.9126621837045,1436.9126621837045,1436.9126621837045,1436.9126621837045,2025-07-21,0,0,0,0,0,0
,1462.8128219007424,1462.8128219007424,1462.8128219007424,1462.8128219007424,1462.8128219007424,2025-07-22,0,0,0,0,0,0
,1471.5454755170424,1471.5454755170424,1471.5454755170424,1471.5454755170424,1471.5454755170424,2025-07-23,0,0,0,0,0,0
,1476.3086281822896,1476.3086281822896,1476.3086281822896,1476.3086281822896,1476.3086281822896,2025-07-24,0,0,0,0,0,0
,1488.5144734435703,1488.5144734435703,1488.5144734435703,1488.5144734435703,1488.5144734435703,2025-07-25,0,0,0,0,0,0
,1465.7898930637602,1465.7898930637602,1465.7898930637602,1465.7898930637602,1465.7898930637602,2025-07-28,0,0,0,0,0,0
,1468.5685019046516,1468.5685019046516,1468.5685019046516,1468.5685019046516,1468.5685019046516,2025-07-29,0,0,0,0,0,0
,1476.308661728485,1476.308661728485,1476.308661728485,1476.308661728485,1476.308661728485,2025-07-30,0,0,0,0,0,0
,1458.6450618514623,1458.6450618514623,1458.6450618514623,1458.6450618514623,1458.6450618514623,2025-07-31,0,0,0,0,0,0
,1469.0645758820865,1469.0645758820865,1469.0645758820865,1469.0645758820865,1469.0645758820865,2025-08-01,0,0,0,0,0,0
,1465.492177404952,1465.492177404952,1465.492177404952,1465.492177404952,1465.492177404952,2025-08-04,0,0,0,0,0,0
,1441.8743352750153,1441.8743352750153,1441.8743352750153,1441.8743352750153,1441.8743352750153,2025-08-05,0,0,0,0,0,0
,1431.2564134495642,1431.2564134495642,1431.2564134495642,1431.2564134495642,1431.2564134495642,2025-08-06,0,0,0,0,0,0
,1430.0655302659995,1430.0655302659995,1430.0655302659995,1430.0655302659995,1430.0655302659995,2025-08-07,0,0,0,0,0,0
,1434.82882590882,1434.82882590882,1434.82882590882,1434.82882590882,1434.82882590882,2025-08-08,0,0,0,0,0,0
,1416.9666396615337,1416.9666396615337,1416.9666396615337,1416.9666396615337,1416.9666396615337,2025-08-11,0,0,0,0,0,0
,1431.0,1431.0,1431.0,1431.0,1431.0,2025-08-12,0,0,0,0,0,0
,1424.5999755859375,1424.5999755859375,1424.5999755859375,1424.5999755859375,1424.5999755859375,2025-08-13,0,0,0,0,0,0
,1412.0,1412.0,1412.0,1412.0,1412.0,2025-08-14,0,0,0,0,0,0
,1450.0,1450.0,1450.0,1450.0,1450.0,2025-08-18,0,0,0,0,0,0
,1431.0999755859375,1431.0999755859375,1431.0999755859375,1431.0999755859375,1431.0999755859375,2025-08-19,0,0,0,0,0,0
,1432.5999755859375,1432.5999755859375,1432.5999755859375,1432.5999755859375,1432.5999755859375,2025-08-20,0,0,0,0,0,0
,1440.0999755859375,1440.0999755859375,1440.0999755859375,1440.0999755859375,1440.0999755859375,2025-08-21,0,0,0,0,0,0
,1444.300048828125,1444.300048828125,1444.300048828125,1444.300048828125,1444.300048828125,2025-08-22,0,0,0,0,0,0
,1435.9000244140625,1435.9000244140625,1435.9000244140625,1435.9000244140625,1435.9000244140625,2025-08-25,0,0,0,0,0,0
,1427.9000244140625,1427.9000244140625,1427.9000244140625,1427.9000244140625,1427.9000244140625,2025-08-26,0,0,0,0,0,0
,1416.5999755859375,1416.5999755859375,1416.5999755859375,1416.5999755859375,1416.5999755859375,2025-08-27,0,0,0,0,0,0
,1408.0,1408.0,1408.0,1408.0,1408.0,2025-08-28,0,0,0,0,0,0
,1392.0999755859375,1392.0999755859375,1392.0999755859375,1392.0999755859375,1392.0999755859375,2025-08-29,0,0,0,0,0,0
,1398.0999755859375,1398.0999755859375,1398.0999755859375,1398.0999755859375,1398.0999755859375,2025-09-01,0,0,0,0,0,0
,1413.9000244140625,1413.9000244140625,1413.9000244140625,1413.9000244140625,1413.9000244140625,2025-09-02,0,0,0,0,0,0
,1389.0,1389.0,1389.0,1389.0,1389.0,2025-09-03,0,0,0,0,0,0
,1409.9000244140625,1409.9000244140625,1409.9000244140625,1409.9000244140625,1409.9000244140625,2025-09-04,0,0,0,0,0,0
,1411.0,1411.0,1411.0,1411.0,1411.0,2025-09-05,0,0,0,0,0,0
,1402.199951171875,1402.199951171875,1402.199951171875,1402.199951171875,1402.199951171875,2025-09-08,0,0,0,0,0,0
,1399.0,1399.0,1399.0,1399.0,1399.0,2025-09-09,0,0,0,0,0,0
,1410.0,1410.0,1410.0,1410.0,1410.0,2025-09-10,0,0,0,0,0,0
,1398.0,1398.0,1398.0,1398.0,1398.0,2025-09-11,0,0,0,0,0,0
,1405.0999755859375,1405.0999755859375,1405.0999755859375,1405.0999755859375,1405.0999755859375,2025-09-12,0,0,0,0,0,0
