Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,1217.1388288273845,1217.1388288273845,1217.1388288273845,1217.1388288273845,1217.1388288273845,2025-01-07,0,0,0,0,0,0
,1244.0314575822304,1244.0314575822304,1244.0314575822304,1244.0314575822304,1244.0314575822304,2025-01-08,0,0,0,0,0,0
,1261.9598138402198,1261.9598138402198,1261.9598138402198,1261.9598138402198,1261.9598138402198,2025-01-09,0,0,0,0,0,0
,1248.8621307808614,1248.8621307808614,1248.8621307808614,1248.8621307808614,1248.8621307808614,2025-01-10,0,0,0,0,0,0
,1225.1070543419412,1225.1070543419412,1225.1070543419412,1225.1070543419412,1225.1070543419412,2025-01-13,0,0,0,0,0,0
,1239.1509590647415,1239.1509590647415,1239.1509590647415,1239.1509590647415,1239.1509590647415,2025-01-14,0,0,0,0,0,0
,1239.9974688456068,1239.9974688456068,1239.9974688456068,1239.9974688456068,1239.9974688456068,2025-01-15,0,0,0,0,0,0
,1253.8920943102864,1253.8920943102864,1253.8920943102864,1253.8920943102864,1253.8920943102864,2025-01-16,0,0,0,0,0,0
,1316.9900509904955,1316.9900509904955,1316.9900509904955,1316.9900509904955,1316.9900509904955,2025-01-17,0,0,0,0,0,0
,1310.764916385877,1310.764916385877,1310.764916385877,1310.764916385877,1310.764916385877,2025-01-20,0,0,0,0,0,0
,1305.2868371165837,1305.2868371165837,1305.2868371165837,1305.2868371165837,1305.2868371165837,2025-01-21,0,0,0,0,0,0
,1273.2149526536994,1273.2149526536994,1273.2149526536994,1273.2149526536994,1273.2149526536994,2025-01-22,0,0,0,0,0,0
,1264.947884048613,1264.947884048613,1264.947884048613,1264.947884048613,1264.947884048613,2025-01-23,0,0,0,0,0,0
,1260.9638702056577,1260.9638702056577,1260.9638702056577,1260.9638702056577,1260.9638702056577,2025-01-24,0,0,0,0,0,0
,1234.1708090151494,1234.1708090151494,1234.1708090151494,1234.1708090151494,1234.1708090151494,2025-01-27,0,0,0,0,0,0
,1233.0752790316255,1233.0752790316255,1233.0752790316255,1233.0752790316255,1233.0752790316255,2025-01-28,0,0,0,0,0,0
,1231.0832160878692,1231.0832160878692,1231.0832160878692,1231.0832160878692,1231.0832160878692,2025-01-29,0,0,0,0,0,0
,1230.635044492625,1230.635044492625,1230.635044492625,1230.635044492625,1230.635044492625,2025-01-30,0,0,0,0,0,0
,1250.8541794958078,1250.8541794958078,1250.8541794958078,1250.8541794958078,1250.8541794958078,2025-01-31,0,0,0,0,0,0
,1260.0673469134033,1260.0673469134033,1260.0673469134033,1260.0673469134033,1260.0673469134033,2025-02-01,0,0,0,0,0,0
,1246.0235355947286,1246.0235355947286,1246.0235355947286,1246.0235355947286,1246.0235355947286,2025-02-03,0,0,0,0,0,0
,1243.085282988569,1243.085282988569,1243.085282988569,1243.085282988569,1243.085282988569,2025-02-04,0,0,0,0,0,0
,1277.5476050956522,1277.5476050956522,1277.5476050956522,1277.5476050956522,1277.5476050956522,2025-02-05,0,0,0,0,0,0
,1268.6331564996678,1268.6331564996678,1268.6331564996678,1268.6331564996678,1268.6331564996678,2025-02-06,0,0,0,0,0,0
,1271.073491533156,1271.073491533156,1271.073491533156,1271.073491533156,1271.073491533156,2025-02-07,0,0,0,0,0,0
,1259.469777897567,1259.469777897567,1259.469777897567,1259.469777897567,1259.469777897567,2025-02-10,0,0,0,0,0,0
,1259.519670533727,1259.519670533727,1259.519670533727,1259.519670533727,1259.519670533727,2025-02-11,0,0,0,0,0,0
,1214.5989377224969,1214.5989377224969,1214.5989377224969,1214.5989377224969,1214.5989377224969,2025-02-12,0,0,0,0,0,0
,1212.2086229517822,1212.2086229517822,1212.2086229517822,1212.2086229517822,1212.2086229517822,2025-02-13,0,0,0,0,0,0
,1214.1507532507958,1214.1507532507958,1214.1507532507958,1214.1507532507958,1214.1507532507958,2025-02-14,0,0,0,0,0,0
,1206.2821918357026,1206.2821918357026,1206.2821918357026,1206.2821918357026,1206.2821918357026,2025-02-17,0,0,0,0,0,0
,1219.9775298877432,1219.9775298877432,1219.9775298877432,1219.9775298877432,1219.9775298877432,2025-02-18,0,0,0,0,0,0
,1214.6488125132394,1214.6488125132394,1214.6488125132394,1214.6488125132394,1214.6488125132394,2025-02-19,0,0,0,0,0,0
,1219.0810452834291,1219.0810452834291,1219.0810452834291,1219.0810452834291,1219.0810452834291,2025-02-20,0,0,0,0,0,0
,1223.8121434284387,1223.8121434284387,1223.8121434284387,1223.8121434284387,1223.8121434284387,2025-02-21,0,0,0,0,0,0
,1211.7105497558396,1211.7105497558396,1211.7105497558396,1211.7105497558396,1211.7105497558396,2025-02-24,0,0,0,0,0,0
,1206.1826029932777,1206.1826029932777,1206.1826029932777,1206.1826029932777,1206.1826029932777,2025-02-25,0,0,0,0,0,0
,1207.975493883109,1207.975493883109,1207.975493883109,1207.975493883109,1207.975493883109,2025-02-27,0,0,0,0,0,0
,1197.218393771922,1197.218393771922,1197.218393771922,1197.218393771922,1197.218393771922,2025-02-28,0,0,0,0,0,0
,1199.2104168056296,1199.2104168056296,1199.2104168056296,1199.2104168056296,1199.2104168056296,2025-03-03,0,0,0,0,0,0
,1157.576687742468,1157.576687742468,1157.576687742468,1157.576687742468,1157.576687742468,2025-03-04,0,0,0,0,0,0
,1156.38156474498,1156.38156474498,1156.38156474498,1156.38156474498,1156.38156474498,2025-03-05,0,0,0,0,0,0
,1192.2383549047067,1192.2383549047067,1192.2383549047067,1192.2383549047067,1192.2383549047067,2025-03-06,0,0,0,0,0,0
,1211.1627762331514,1211.1627762331514,1211.1627762331514,1211.1627762331514,1211.1627762331514,2025-03-07,0,0,0,0,0,0
,1240.0473535020744,1240.0473535020744,1240.0473535020744,1240.0473535020744,1240.0473535020744,2025-03-10,0,0,0,0,0,0
,1235.0672477916655,1235.0672477916655,1235.0672477916655,1235.0672477916655,1235.0672477916655,2025-03-11,0,0,0,0,0,0
,1252.995610693361,1252.995610693361,1252.995610693361,1252.995610693361,1252.995610693361,2025-03-12,0,0,0,0,0,0
,1255.0376050433522,1255.0376050433522,1255.0376050433522,1255.0376050433522,1255.0376050433522,2025-03-13,0,0,0,0,0,0
,1237.208673957254,1237.208673957254,1237.208673957254,1237.208673957254,1237.208673957254,2025-03-17,0,0,0,0,0,0
,1233.9217529296875,1233.9217529296875,1233.9217529296875,1233.9217529296875,1233.9217529296875,2025-03-18,0,0,0,0,0,0
,1236.113132982547,1236.113132982547,1236.113132982547,1236.113132982547,1236.113132982547,2025-03-19,0,0,0,0,0,0
,1246.8700894970418,1246.8700894970418,1246.8700894970418,1246.8700894970418,1246.8700894970418,2025-03-20,0,0,0,0,0,0
,1269.927977701306,1269.927977701306,1269.927977701306,1269.927977701306,1269.927977701306,2025-03-21,0,0,0,0,0,0
,1285.86434660882,1285.86434660882,1285.86434660882,1285.86434660882,1285.86434660882,2025-03-24,0,0,0,0,0,0
,1302.497915186312,1302.497915186312,1302.497915186312,1302.497915186312,1302.497915186312,2025-03-25,0,0,0,0,0,0
,1285.8643858858131,1285.8643858858131,1285.8643858858131,1285.8643858858131,1285.8643858858131,2025-03-26,0,0,0,0,0,0
,1273.0655062272906,1273.0655062272906,1273.0655062272906,1273.0655062272906,1273.0655062272906,2025-03-27,0,0,0,0,0,0
,1274.9081198538831,1274.9081198538831,1274.9081198538831,1274.9081198538831,1274.9081198538831,2025-03-28,0,0,0,0,0,0
,1259.5693287834792,1259.5693287834792,1259.5693287834792,1259.5693287834792,1259.5693287834792,2025-04-01,0,0,0,0,0,0
,1242.5873186806543,1242.5873186806543,1242.5873186806543,1242.5873186806543,1242.5873186806543,2025-04-02,0,0,0,0,0,0
,1228.145018441354,1228.145018441354,1228.145018441354,1228.145018441354,1228.145018441354,2025-04-03,0,0,0,0,0,0
,1236.162816017271,1236.162816017271,1236.162816017271,1236.162816017271,1236.162816017271,2025-04-04,0,0,0,0,0,0
,1127.6960086529814,1127.6960086529814,1127.6960086529814,1127.6960086529814,1127.6960086529814,2025-04-07,0,0,0,0,0,0
,1167.3378163352843,1167.3378163352843,1167.3378163352843,1167.3378163352843,1167.3378163352843,2025-04-08,0,0,0,0,0,0
,1164.8477193030517,1164.8477193030517,1164.8477193030517,1164.8477193030517,1164.8477193030517,2025-04-09,0,0,0,0,0,0
,1190.3957018139645,1190.3957018139645,1190.3957018139645,1190.3957018139645,1190.3957018139645,2025-04-11,0,0,0,0,0,0
,1246.0235343416643,1246.0235343416643,1246.0235343416643,1246.0235343416643,1246.0235343416643,2025-04-15,0,0,0,0,0,0
,1229.1907298200806,1229.1907298200806,1229.1907298200806,1229.1907298200806,1229.1907298200806,2025-04-16,0,0,0,0,0,0
,1235.266450081142,1235.266450081142,1235.266450081142,1235.266450081142,1235.266450081142,2025-04-17,0,0,0,0,0,0
,1264.947875835223,1264.947875835223,1264.947875835223,1264.947875835223,1264.947875835223,2025-04-21,0,0,0,0,0,0
,1294.8286411452225,1294.8286411452225,1294.8286411452225,1294.8286411452225,1294.8286411452225,2025-04-22,0,0,0,0,0,0
,1291.840547250601,1291.840547250601,1291.840547250601,1291.840547250601,1291.840547250601,2025-04-23,0,0,0,0,0,0
,1287.2588872304611,1287.2588872304611,1287.2588872304611,1287.2588872304611,1287.2588872304611,2025-04-24,0,0,0,0,0,0
,1298.3146947064158,1298.3146947064158,1298.3146947064158,1298.3146947064158,1298.3146947064158,2025-04-25,0,0,0,0,0,0
,1334.669497851195,1334.669497851195,1334.669497851195,1334.669497851195,1334.669497851195,2025-04-28,0,0,0,0,0,0
,1365.5461749701867,1365.5461749701867,1365.5461749701867,1365.5461749701867,1365.5461749701867,2025-04-29,0,0,0,0,0,0
,1396.4228227174156,1396.4228227174156,1396.4228227174156,1396.4228227174156,1396.4228227174156,2025-04-30,0,0,0,0,0,0
,1408.3751233126775,1408.3751233126775,1408.3751233126775,1408.3751233126775,1408.3751233126775,2025-05-02,0,0,0,0,0,0
,1425.3074680112338,1425.3074680112338,1425.3074680112338,1425.3074680112338,1425.3074680112338,2025-05-05,0,0,0,0,0,0
,1425.3074785225756,1425.3074785225756,1425.3074785225756,1425.3074785225756,1425.3074785225756,2025-05-06,0,0,0,0,0,0
,1415.2476117092149,1415.2476117092149,1415.2476117092149,1415.2476117092149,1415.2476117092149,2025-05-07,0,0,0,0,0,0
,1398.51446598441,1398.51446598441,1398.51446598441,1398.51446598441,1398.51446598441,2025-05-08,0,0,0,0,0,0
,1379.988466695066,1379.988466695066,1379.988466695066,1379.988466695066,1379.988466695066,2025-05-09,0,0,0,0,0,0
,1394.430721507353,1394.430721507353,1394.430721507353,1394.430721507353,1394.430721507353,2025-05-12,0,0,0,0,0,0
,1427.7974767909468,1427.7974767909468,1427.7974767909468,1427.7974767909468,1427.7974767909468,2025-05-13,0,0,0,0,0,0
,1414.3512435205853,1414.3512435205853,1414.3512435205853,1414.3512435205853,1414.3512435205853,2025-05-14,0,0,0,0,0,0
,1419.3313670179805,1419.3313670179805,1419.3313670179805,1419.3313670179805,1419.3313670179805,2025-05-15,0,0,0,0,0,0
,1447.419102005185,1447.419102005185,1447.419102005185,1447.419102005185,1447.419102005185,2025-05-16,0,0,0,0,0,0
,1446.3234565863577,1446.3234565863577,1446.3234565863577,1446.3234565863577,1446.3234565863577,2025-05-19,0,0,0,0,0,0
,1432.4787356808251,1432.4787356808251,1432.4787356808251,1432.4787356808251,1432.4787356808251,2025-05-20,0,0,0,0,0,0
,1418.235682967954,1418.235682967954,1418.235682967954,1418.235682967954,1418.235682967954,2025-05-21,0,0,0,0,0,0
,1415.5464438973825,1415.5464438973825,1415.5464438973825,1415.5464438973825,1415.5464438973825,2025-05-22,0,0,0,0,0,0
,1401.004549811851,1401.004549811851,1401.004549811851,1401.004549811851,1401.004549811851,2025-05-23,0,0,0,0,0,0
,1426.3034970063509,1426.3034970063509,1426.3034970063509,1426.3034970063509,1426.3034970063509,2025-05-26,0,0,0,0,0,0
,1420.426959119657,1420.426959119657,1420.426959119657,1420.426959119657,1420.426959119657,2025-05-27,0,0,0,0,0,0
,1414.4508509493858,1414.4508509493858,1414.4508509493858,1414.4508509493858,1414.4508509493858,2025-05-28,0,0,0,0,0,0
,1406.4826358531975,1406.4826358531975,1406.4826358531975,1406.4826358531975,1406.4826358531975,2025-05-29,0,0,0,0,0,0
,1412.3591925541664,1412.3591925541664,1412.3591925541664,1412.3591925541664,1412.3591925541664,2025-05-30,0,0,0,0,0,0
,1406.4826830156508,1406.4826830156508,1406.4826830156508,1406.4826830156508,1406.4826830156508,2025-06-02,0,0,0,0,0,0
,1416.6421539546416,1416.6421539546416,1416.6421539546416,1416.6421539546416,1416.6421539546416,2025-06-03,0,0,0,0,0,0
,1409.0722382665938,1409.0722382665938,1409.0722382665938,1409.0722382665938,1409.0722382665938,2025-06-04,0,0,0,0,0,0
,1422.3193687346825,1422.3193687346825,1422.3193687346825,1422.3193687346825,1422.3193687346825,2025-06-05,0,0,0,0,0,0
,1435.2676355449807,1435.2676355449807,1435.2676355449807,1435.2676355449807,1435.2676355449807,2025-06-06,0,0,0,0,0,0
,1451.204075048637,1451.204075048637,1451.204075048637,1451.204075048637,1451.204075048637,2025-06-09,0,0,0,0,0,0
,1444.2318404180787,1444.2318404180787,1444.2318404180787,1444.2318404180787,1444.2318404180787,2025-06-10,0,0,0,0,0,0
,1440.048586734708,1440.048586734708,1440.048586734708,1440.048586734708,1440.048586734708,2025-06-11,0,0,0,0,0,0
,1447.7179200254843,1447.7179200254843,1447.7179200254843,1447.7179200254843,1447.7179200254843,2025-06-12,0,0,0,0,0,0
,1418.335338487147,1418.335338487147,1418.335338487147,1418.335338487147,1418.335338487147,2025-06-13,0,0,0,0,0,0
,1421.223780491138,1421.223780491138,1421.223780491138,1421.223780491138,1421.223780491138,2025-06-16,0,0,0,0,0,0
,1442.2398094911548,1442.2398094911548,1442.2398094911548,1442.2398094911548,1442.2398094911548,2025-06-17,0,0,0,0,0,0
,1424.3114328610282,1424.3114328610282,1424.3114328610282,1424.3114328610282,1424.3114328610282,2025-06-18,0,0,0,0,0,0
,1424.4110453044384,1424.4110453044384,1424.4110453044384,1424.4110453044384,1424.4110453044384,2025-06-19,0,0,0,0,0,0
,1425.3075053013415,1425.3075053013415,1425.3075053013415,1425.3075053013415,1425.3075053013415,2025-06-20,0,0,0,0,0,0
,1447.2199506188397,1447.2199506188397,1447.2199506188397,1447.2199506188397,1447.2199506188397,2025-06-23,0,0,0,0,0,0
,1459.1721495093714,1459.1721495093714,1459.1721495093714,1459.1721495093714,1459.1721495093714,2025-06-24,0,0,0,0,0,0
,1458.1762135192969,1458.1762135192969,1458.1762135192969,1458.1762135192969,1458.1762135192969,2025-06-25,0,0,0,0,0,0
,1463.2558362824063,1463.2558362824063,1463.2558362824063,1463.2558362824063,1463.2558362824063,2025-06-26,0,0,0,0,0,0
,1493.4353527246628,1493.4353527246628,1493.4353527246628,1493.4353527246628,1493.4353527246628,2025-06-27,0,0,0,0,0,0
,1507.7781788170053,1507.7781788170053,1507.7781788170053,1507.7781788170053,1507.7781788170053,2025-06-30,0,0,0,0,0,0
,1494.630607775488,1494.630607775488,1494.630607775488,1494.630607775488,1494.630607775488,2025-07-01,0,0,0,0,0,0
,1522.3200879079554,1522.3200879079554,1522.3200879079554,1522.3200879079554,1522.3200879079554,2025-07-02,0,0,0,0,0,0
,1514.7502729656237,1514.7502729656237,1514.7502729656237,1514.7502729656237,1514.7502729656237,2025-07-03,0,0,0,0,0,0
,1517.9375659885409,1517.9375659885409,1517.9375659885409,1517.9375659885409,1517.9375659885409,2025-07-04,0,0,0,0,0,0
,1520.5271677380254,1520.5271677380254,1520.5271677380254,1520.5271677380254,1520.5271677380254,2025-07-07,0,0,0,0,0,0
,1529.8897875590692,1529.8897875590692,1529.8897875590692,1529.8897875590692,1529.8897875590692,2025-07-08,0,0,0,0,0,0
,1530.586937987722,1530.586937987722,1530.586937987722,1530.586937987722,1530.586937987722,2025-07-09,0,0,0,0,0,0
,1513.654605815878,1513.654605815878,1513.654605815878,1513.654605815878,1513.654605815878,2025-07-10,0,0,0,0,0,0
,1505.9852937598653,1505.9852937598653,1505.9852937598653,1505.9852937598653,1505.9852937598653,2025-07-11,0,0,0,0,0,0
,1486.263916129696,1486.263916129696,1486.263916129696,1486.263916129696,1486.263916129696,2025-07-14,0,0,0,0,0,0
,1480.2878335086834,1480.2878335086834,1480.2878335086834,1480.2878335086834,1480.2878335086834,2025-07-15,0,0,0,0,0,0
,1467.1403332858122,1467.1403332858122,1467.1403332858122,1467.1403332858122,1467.1403332858122,2025-07-16,0,0,0,0,0,0
,1481.4830970988437,1481.4830970988437,1481.4830970988437,1481.4830970988437,1481.4830970988437,2025-07-17,0,0,0,0,0,0
,1478.8934598804974,1478.8934598804974,1478.8934598804974,1478.8934598804974,1478.8934598804974,2025-07-18,0,0,0,0,0,0
,1459.1722169809668,1459.1722169809668,1459.1722169809668,1459.1722169809668,1459.1722169809668,2025-07-21,0,0,0,0,0,0
,1421.721828538219,1421.721828538219,1421.721828538219,1421.721828538219,1421.721828538219,2025-07-22,0,0,0,0,0,0
,1420.327316390472,1420.327316390472,1420.327316390472,1420.327316390472,1420.327316390472,2025-07-23,0,0,0,0,0,0
,1413.554298653669,1413.554298653669,1413.554298653669,1413.554298653669,1413.554298653669,2025-07-24,0,0,0,0,0,0
,1393.3351272649268,1393.3351272649268,1393.3351272649268,1393.3351272649268,1393.3351272649268,2025-07-25,0,0,0,0,0,0
,1386.7614543919697,1386.7614543919697,1386.7614543919697,1386.7614543919697,1386.7614543919697,2025-07-28,0,0,0,0,0,0
,1377.498442270458,1377.498442270458,1377.498442270458,1377.498442270458,1377.498442270458,2025-07-29,0,0,0,0,0,0
,1412.458776601272,1412.458776601272,1412.458776601272,1412.458776601272,1412.458776601272,2025-07-30,0,0,0,0,0,0
,1382.5780559389789,1382.5780559389789,1382.5780559389789,1382.5780559389789,1382.5780559389789,2025-07-31,0,0,0,0,0,0
,1381.3828853186424,1381.3828853186424,1381.3828853186424,1381.3828853186424,1381.3828853186424,2025-08-01,0,0,0,0,0,0
,1389.550225151016,1389.550225151016,1389.550225151016,1389.550225151016,1389.550225151016,2025-08-04,0,0,0,0,0,0
,1405.38696851784,1405.38696851784,1405.38696851784,1405.38696851784,1405.38696851784,2025-08-05,0,0,0,0,0,0
,1386.3630773472378,1386.3630773472378,1386.3630773472378,1386.3630773472378,1386.3630773472378,2025-08-06,0,0,0,0,0,0
,1382.1796145349972,1382.1796145349972,1382.1796145349972,1382.1796145349972,1382.1796145349972,2025-08-07,0,0,0,0,0,0
,1379.4904158119157,1379.4904158119157,1379.4904158119157,1379.4904158119157,1379.4904158119157,2025-08-08,0,0,0,0,0,0
,1364.5501609316866,1364.5501609316866,1364.5501609316866,1364.5501609316866,1364.5501609316866,2025-08-11,0,0,0,0,0,0
,1376.402846498686,1376.402846498686,1376.402846498686,1376.402846498686,1376.402846498686,2025-08-12,0,0,0,0,0,0
,1382.4785186353236,1382.4785186353236,1382.4785186353236,1382.4785186353236,1382.4785186353236,2025-08-13,0,0,0,0,0,0
,1377.300048828125,1377.300048828125,1377.300048828125,1377.300048828125,1377.300048828125,2025-08-14,0,0,0,0,0,0
,1390.0,1390.0,1390.0,1390.0,1390.0,2025-08-18,0,0,0,0,0,0
,1390.0,1390.0,1390.0,1390.0,1390.0,2025-08-19,0,0,0,0,0,0
,1413.0,1413.0,1413.0,1413.0,1413.0,2025-08-20,0,0,0,0,0,0
,1425.0,1425.0,1425.0,1425.0,1425.0,2025-08-21,0,0,0,0,0,0
,1420.0,1420.0,1420.0,1420.0,1420.0,2025-08-22,0,0,0,0,0,0
,1414.699951171875,1414.699951171875,1414.699951171875,1414.699951171875,1414.699951171875,2025-08-25,0,0,0,0,0,0
,1408.0,1408.0,1408.0,1408.0,1408.0,2025-08-26,0,0,0,0,0,0
,1384.9000244140625,1384.9000244140625,1384.9000244140625,1384.9000244140625,1384.9000244140625,2025-08-27,0,0,0,0,0,0
,1389.9000244140625,1389.9000244140625,1389.9000244140625,1389.9000244140625,1389.9000244140625,2025-08-28,0,0,0,0,0,0
,1381.0999755859375,1381.0999755859375,1381.0999755859375,1381.0999755859375,1381.0999755859375,2025-08-29,0,0,0,0,0,0
,1356.0,1356.0,1356.0,1356.0,1356.0,2025-09-01,0,0,0,0,0,0
,1354.800048828125,1354.800048828125,1354.800048828125,1354.800048828125,1354.800048828125,2025-09-02,0,0,0,0,0,0
,1369.699951171875,1369.699951171875,1369.699951171875,1369.699951171875,1369.699951171875,2025-09-03,0,0,0,0,0,0
,1371.800048828125,1371.800048828125,1371.800048828125,1371.800048828125,1371.800048828125,2025-09-04,0,0,0,0,0,0
,1363.0,1363.0,1363.0,1363.0,1363.0,2025-09-05,0,0,0,0,0,0
,1380.0,1380.0,1380.0,1380.0,1380.0,2025-09-08,0,0,0,0,0,0
,1376.5999755859375,1376.5999755859375,1376.5999755859375,1376.5999755859375,1376.5999755859375,2025-09-09,0,0,0,0,0,0
,1383.9000244140625,1383.9000244140625,1383.9000244140625,1383.9000244140625,1383.9000244140625,2025-09-10,0,0,0,0,0,0
,1376.0,1376.0,1376.0,1376.0,1376.0,2025-09-11,0,0,0,0,0,0
,1383.300048828125,1383.300048828125,1383.300048828125,1383.300048828125,1383.300048828125,2025-09-12,0,0,0,0,0,0
