Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,4034.9862920363385,4034.9862920363385,4034.9862920363385,4034.9862920363385,4034.9862920363385,2025-01-01,0,0,0,0,0,0
,4060.215230796863,4060.215230796863,4060.215230796863,4060.215230796863,4060.215230796863,2025-01-02,0,0,0,0,0,0
,4119.295181980029,4119.295181980029,4119.295181980029,4119.295181980029,4119.295181980029,2025-01-03,0,0,0,0,0,0
,4045.925271684696,4045.925271684696,4045.925271684696,4045.925271684696,4045.925271684696,2025-01-06,0,0,0,0,0,0
,4055.2384761375806,4055.2384761375806,4055.2384761375806,4055.2384761375806,4055.2384761375806,2025-01-07,0,0,0,0,0,0
,3976.349996178194,3976.349996178194,3976.349996178194,3976.349996178194,3976.349996178194,2025-01-08,0,0,0,0,0,0
,4041.490725999252,4041.490725999252,4041.490725999252,4041.490725999252,4041.490725999252,2025-01-09,0,0,0,0,0,0
,4139.054201950057,4139.054201950057,4139.054201950057,4139.054201950057,4139.054201950057,2025-01-10,0,0,0,0,0,0
,4183.400891174992,4183.400891174992,4183.400891174992,4183.400891174992,4183.400891174992,2025-01-13,0,0,0,0,0,0
,4239.573682538562,4239.573682538562,4239.573682538562,4239.573682538562,4239.573682538562,2025-01-14,0,0,0,0,0,0
,4156.793018552642,4156.793018552642,4156.793018552642,4156.793018552642,4156.793018552642,2025-01-15,0,0,0,0,0,0
,4198.183159049705,4198.183159049705,4198.183159049705,4198.183159049705,4198.183159049705,2025-01-16,0,0,0,0,0,0
,4109.305296575243,4109.305296575243,4109.305296575243,4109.305296575243,4109.305296575243,2025-01-17,0,0,0,0,0,0
,4095.3768153243486,4095.3768153243486,4095.3768153243486,4095.3768153243486,4095.3768153243486,2025-01-20,0,0,0,0,0,0
,4045.491300349546,4045.491300349546,4045.491300349546,4045.491300349546,4045.491300349546,2025-01-21,0,0,0,0,0,0
,4000.74231294192,4000.74231294192,4000.74231294192,4000.74231294192,4000.74231294192,2025-01-22,0,0,0,0,0,0
,4117.307038660843,4117.307038660843,4117.307038660843,4117.307038660843,4117.307038660843,2025-01-23,0,0,0,0,0,0
,4054.085128044842,4054.085128044842,4054.085128044842,4054.085128044842,4054.085128044842,2025-01-24,0,0,0,0,0,0
,4052.109674254546,4052.109674254546,4052.109674254546,4052.109674254546,4052.109674254546,2025-01-27,0,0,0,0,0,0
,4021.2892019383103,4021.2892019383103,4021.2892019383103,4021.2892019383103,4021.2892019383103,2025-01-28,0,0,0,0,0,0
,4004.693511497203,4004.693511497203,4004.693511497203,4004.693511497203,4004.693511497203,2025-01-29,0,0,0,0,0,0
,4050.035026306533,4050.035026306533,4050.035026306533,4050.035026306533,4050.035026306533,2025-01-30,0,0,0,0,0,0
,4060.012342981848,4060.012342981848,4060.012342981848,4060.012342981848,4060.012342981848,2025-01-31,0,0,0,0,0,0
,4062.9760202550738,4062.9760202550738,4062.9760202550738,4062.9760202550738,4062.9760202550738,2025-02-01,0,0,0,0,0,0
,3981.87417259173,3981.87417259173,3981.87417259173,3981.87417259173,3981.87417259173,2025-02-03,0,0,0,0,0,0
,4034.032038962661,4034.032038962661,4034.032038962661,4034.032038962661,4034.032038962661,2025-02-04,0,0,0,0,0,0
,4099.525820208286,4099.525820208286,4099.525820208286,4099.525820208286,4099.525820208286,2025-02-05,0,0,0,0,0,0
,4055.468173998699,4055.468173998699,4055.468173998699,4055.468173998699,4055.468173998699,2025-02-06,0,0,0,0,0,0
,4040.255383072488,4040.255383072488,4040.255383072488,4040.255383072488,4040.255383072488,2025-02-07,0,0,0,0,0,0
,3990.8637829009576,3990.8637829009576,3990.8637829009576,3990.8637829009576,3990.8637829009576,2025-02-10,0,0,0,0,0,0
,3969.5264974120864,3969.5264974120864,3969.5264974120864,3969.5264974120864,3969.5264974120864,2025-02-11,0,0,0,0,0,0
,3922.801835153518,3922.801835153518,3922.801835153518,3922.801835153518,3922.801835153518,2025-02-12,0,0,0,0,0,0
,3919.739518058658,3919.739518058658,3919.739518058658,3919.739518058658,3919.739518058658,2025-02-13,0,0,0,0,0,0
,3877.262379456016,3877.262379456016,3877.262379456016,3877.262379456016,3877.262379456016,2025-02-14,0,0,0,0,0,0
,3809.595275152018,3809.595275152018,3809.595275152018,3809.595275152018,3809.595275152018,2025-02-17,0,0,0,0,0,0
,3850.985742757336,3850.985742757336,3850.985742757336,3850.985742757336,3850.985742757336,2025-02-18,0,0,0,0,0,0
,3825.104515384308,3825.104515384308,3825.104515384308,3825.104515384308,3825.104515384308,2025-02-19,0,0,0,0,0,0
,3715.7509099558138,3715.7509099558138,3715.7509099558138,3715.7509099558138,3715.7509099558138,2025-02-20,0,0,0,0,0,0
,3730.173629303301,3730.173629303301,3730.173629303301,3730.173629303301,3730.173629303301,2025-02-21,0,0,0,0,0,0
,3697.624233350342,3697.624233350342,3697.624233350342,3697.624233350342,3697.624233350342,2025-02-24,0,0,0,0,0,0
,3580.911052714881,3580.911052714881,3580.911052714881,3580.911052714881,3580.911052714881,2025-02-25,0,0,0,0,0,0
,3567.772790451682,3567.772790451682,3567.772790451682,3567.772790451682,3567.772790451682,2025-02-27,0,0,0,0,0,0
,3541.348287656423,3541.348287656423,3541.348287656423,3541.348287656423,3541.348287656423,2025-02-28,0,0,0,0,0,0
,3442.6137776512555,3442.6137776512555,3442.6137776512555,3442.6137776512555,3442.6137776512555,2025-03-03,0,0,0,0,0,0
,3431.747776723982,3431.747776723982,3431.747776723982,3431.747776723982,3431.747776723982,2025-03-04,0,0,0,0,0,0
,3478.0278844831014,3478.0278844831014,3478.0278844831014,3478.0278844831014,3478.0278844831014,2025-03-05,0,0,0,0,0,0
,3513.7382462249243,3513.7382462249243,3513.7382462249243,3513.7382462249243,3513.7382462249243,2025-03-06,0,0,0,0,0,0
,3556.2150765897245,3556.2150765897245,3556.2150765897245,3556.2150765897245,3556.2150765897245,2025-03-07,0,0,0,0,0,0
,3562.6361259918417,3562.6361259918417,3562.6361259918417,3562.6361259918417,3562.6361259918417,2025-03-10,0,0,0,0,0,0
,3514.7260358188087,3514.7260358188087,3514.7260358188087,3514.7260358188087,3514.7260358188087,2025-03-11,0,0,0,0,0,0
,3521.640803348143,3521.640803348143,3521.640803348143,3521.640803348143,3521.640803348143,2025-03-12,0,0,0,0,0,0
,3459.703345650245,3459.703345650245,3459.703345650245,3459.703345650245,3459.703345650245,2025-03-13,0,0,0,0,0,0
,3446.565041661376,3446.565041661376,3446.565041661376,3446.565041661376,3446.565041661376,2025-03-17,0,0,0,0,0,0
,3455.1591796875,3455.1591796875,3455.1591796875,3455.1591796875,3455.1591796875,2025-03-18,0,0,0,0,0,0
,3503.859893262568,3503.859893262568,3503.859893262568,3503.859893262568,3503.859893262568,2025-03-19,0,0,0,0,0,0
,3469.285438744659,3469.285438744659,3469.285438744659,3469.285438744659,3469.285438744659,2025-03-20,0,0,0,0,0,0
,3432.735397721791,3432.735397721791,3432.735397721791,3432.735397721791,3432.735397721791,2025-03-21,0,0,0,0,0,0
,3556.215139766549,3556.215139766549,3556.215139766549,3556.215139766549,3556.215139766549,2025-03-24,0,0,0,0,0,0
,3600.6680101993416,3600.6680101993416,3600.6680101993416,3600.6680101993416,3600.6680101993416,2025-03-25,0,0,0,0,0,0
,3603.3844445431537,3603.3844445431537,3603.3844445431537,3603.3844445431537,3603.3844445431537,2025-03-26,0,0,0,0,0,0
,3570.884729570523,3570.884729570523,3570.884729570523,3570.884729570523,3570.884729570523,2025-03-27,0,0,0,0,0,0
,3606.5948937734543,3606.5948937734543,3606.5948937734543,3606.5948937734543,3606.5948937734543,2025-03-28,0,0,0,0,0,0
,3529.2470706788267,3529.2470706788267,3529.2470706788267,3529.2470706788267,3529.2470706788267,2025-04-01,0,0,0,0,0,0
,3500.8961197970325,3500.8961197970325,3500.8961197970325,3500.8961197970325,3500.8961197970325,2025-04-02,0,0,0,0,0,0
,3448.5409029806515,3448.5409029806515,3448.5409029806515,3448.5409029806515,3448.5409029806515,2025-04-03,0,0,0,0,0,0
,3321.702519893932,3321.702519893932,3321.702519893932,3321.702519893932,3321.702519893932,2025-04-04,0,0,0,0,0,0
,3062.296322980731,3062.296322980731,3062.296322980731,3062.296322980731,3062.296322980731,2025-04-07,0,0,0,0,0,0
,3261.889076504213,3261.889076504213,3261.889076504213,3261.889076504213,3261.889076504213,2025-04-08,0,0,0,0,0,0
,3220.893565957195,3220.893565957195,3220.893565957195,3220.893565957195,3220.893565957195,2025-04-09,0,0,0,0,0,0
,3249.541039112772,3249.541039112772,3249.541039112772,3249.541039112772,3249.541039112772,2025-04-11,0,0,0,0,0,0
,3274.08864453866,3274.08864453866,3274.08864453866,3274.08864453866,3274.08864453866,2025-04-15,0,0,0,0,0,0
,3208.6939279027843,3208.6939279027843,3208.6939279027843,3208.6939279027843,3208.6939279027843,2025-04-16,0,0,0,0,0,0
,3206.026672488032,3206.026672488032,3206.026672488032,3206.026672488032,3206.026672488032,2025-04-17,0,0,0,0,0,0
,3250.084532114573,3250.084532114573,3250.084532114573,3250.084532114573,3250.084532114573,2025-04-21,0,0,0,0,0,0
,3282.18908375484,3282.18908375484,3282.18908375484,3282.18908375484,3282.18908375484,2025-04-22,0,0,0,0,0,0
,3324.0735410505326,3324.0735410505326,3324.0735410505326,3324.0735410505326,3324.0735410505326,2025-04-23,0,0,0,0,0,0
,3359.734352714529,3359.734352714529,3359.734352714529,3359.734352714529,3359.734352714529,2025-04-24,0,0,0,0,0,0
,3378.404512693047,3378.404512693047,3378.404512693047,3378.404512693047,3378.404512693047,2025-04-25,0,0,0,0,0,0
,3393.222033047998,3393.222033047998,3393.222033047998,3393.222033047998,3393.222033047998,2025-04-28,0,0,0,0,0,0
,3412.9787121327167,3412.9787121327167,3412.9787121327167,3412.9787121327167,3412.9787121327167,2025-04-29,0,0,0,0,0,0
,3429.772055911222,3429.772055911222,3429.772055911222,3429.772055911222,3429.772055911222,2025-04-30,0,0,0,0,0,0
,3429.7718458539784,3429.7718458539784,3429.7718458539784,3429.7718458539784,3429.7718458539784,2025-05-02,0,0,0,0,0,0
,3408.0393599095555,3408.0393599095555,3408.0393599095555,3408.0393599095555,3408.0393599095555,2025-05-05,0,0,0,0,0,0
,3417.91796875,3417.91796875,3417.91796875,3417.91796875,3417.91796875,2025-05-06,0,0,0,0,0,0
,3378.997198925932,3378.997198925932,3378.997198925932,3378.997198925932,3378.997198925932,2025-05-07,0,0,0,0,0,0
,3406.063923519544,3406.063923519544,3406.063923519544,3406.063923519544,3406.063923519544,2025-05-08,0,0,0,0,0,0
,3357.660022315629,3357.660022315629,3357.660022315629,3357.660022315629,3357.660022315629,2025-05-09,0,0,0,0,0,0
,3462.370587392757,3462.370587392757,3462.370587392757,3462.370587392757,3462.370587392757,2025-05-12,0,0,0,0,0,0
,3576.3670057941126,3576.3670057941126,3576.3670057941126,3576.3670057941126,3576.3670057941126,2025-05-13,0,0,0,0,0,0
,3478.176010622288,3478.176010622288,3478.176010622288,3478.176010622288,3478.176010622288,2025-05-14,0,0,0,0,0,0
,3520.653098251618,3520.653098251618,3520.653098251618,3520.653098251618,3520.653098251618,2025-05-15,0,0,0,0,0,0
,3550.1891985825587,3550.1891985825587,3550.1891985825587,3550.1891985825587,3550.1891985825587,2025-05-16,0,0,0,0,0,0
,3506.8234139931265,3506.8234139931265,3506.8234139931265,3506.8234139931265,3506.8234139931265,2025-05-19,0,0,0,0,0,0
,3488.8447556489973,3488.8447556489973,3488.8447556489973,3488.8447556489973,3488.8447556489973,2025-05-20,0,0,0,0,0,0
,3465.334167770128,3465.334167770128,3465.334167770128,3465.334167770128,3465.334167770128,2025-05-21,0,0,0,0,0,0
,3452.492257645667,3452.492257645667,3452.492257645667,3452.492257645667,3452.492257645667,2025-05-22,0,0,0,0,0,0
,3434.710973449065,3434.710973449065,3434.710973449065,3434.710973449065,3434.710973449065,2025-05-23,0,0,0,0,0,0
,3478.176031648211,3478.176031648211,3478.176031648211,3478.176031648211,3478.176031648211,2025-05-26,0,0,0,0,0,0
,3489.042255720683,3489.042255720683,3489.042255720683,3489.042255720683,3489.042255720683,2025-05-27,0,0,0,0,0,0
,3477.1880041983504,3477.1880041983504,3477.1880041983504,3477.1880041983504,3477.1880041983504,2025-05-28,0,0,0,0,0,0
,3462.0742707354857,3462.0742707354857,3462.0742707354857,3462.0742707354857,3462.0742707354857,2025-05-29,0,0,0,0,0,0
,3447.5529416641066,3447.5529416641066,3447.5529416641066,3447.5529416641066,3447.5529416641066,2025-05-30,0,0,0,0,0,0
,3408.039560292111,3408.039560292111,3408.039560292111,3408.039560292111,3408.039560292111,2025-06-02,0,0,0,0,0,0
,3404.088244663152,3404.088244663152,3404.088244663152,3404.088244663152,3404.088244663152,2025-06-03,0,0,0,0,0,0
,3377.5377895527827,3377.5377895527827,3377.5377895527827,3377.5377895527827,3377.5377895527827,2025-06-04,0,0,0,0,0,0
,3397.4699581243544,3397.4699581243544,3397.4699581243544,3397.4699581243544,3397.4699581243544,2025-06-05,0,0,0,0,0,0
,3359.698359073828,3359.698359073828,3359.698359073828,3359.698359073828,3359.698359073828,2025-06-06,0,0,0,0,0,0
,3388.500583115049,3388.500583115049,3388.500583115049,3388.500583115049,3388.500583115049,2025-06-09,0,0,0,0,0,0
,3428.365293437595,3428.365293437595,3428.365293437595,3428.365293437595,3428.365293437595,2025-06-10,0,0,0,0,0,0
,3458.2637500771752,3458.2637500771752,3458.2637500771752,3458.2637500771752,3458.2637500771752,2025-06-11,0,0,0,0,0,0
,3460.1571582794445,3460.1571582794445,3460.1571582794445,3460.1571582794445,3460.1571582794445,2025-06-12,0,0,0,0,0,0
,3381.723464034396,3381.723464034396,3381.723464034396,3381.723464034396,3381.723464034396,2025-06-13,0,0,0,0,0,0
,3428.365222862198,3428.365222862198,3428.365222862198,3428.365222862198,3428.365222862198,2025-06-16,0,0,0,0,0,0
,3498.128521462644,3498.128521462644,3498.128521462644,3498.128521462644,3498.128521462644,2025-06-17,0,0,0,0,0,0
,3507.19778191584,3507.19778191584,3507.19778191584,3507.19778191584,3507.19778191584,2025-06-18,0,0,0,0,0,0
,3438.331497049777,3438.331497049777,3438.331497049777,3438.331497049777,3438.331497049777,2025-06-19,0,0,0,0,0,0
,3413.415828473248,3413.415828473248,3413.415828473248,3413.415828473248,3413.415828473248,2025-06-20,0,0,0,0,0,0
,3403.4498383690693,3403.4498383690693,3403.4498383690693,3403.4498383690693,3403.4498383690693,2025-06-23,0,0,0,0,0,0
,3422.983562342859,3422.983562342859,3422.983562342859,3422.983562342859,3422.983562342859,2025-06-24,0,0,0,0,0,0
,3395.775759591069,3395.775759591069,3395.775759591069,3395.775759591069,3395.775759591069,2025-06-25,0,0,0,0,0,0
,3433.149033076155,3433.149033076155,3433.149033076155,3433.149033076155,3433.149033076155,2025-06-26,0,0,0,0,0,0
,3443.3145602623845,3443.3145602623845,3443.3145602623845,3443.3145602623845,3443.3145602623845,2025-06-27,0,0,0,0,0,0
,3428.2654211111044,3428.2654211111044,3428.2654211111044,3428.2654211111044,3428.2654211111044,2025-06-30,0,0,0,0,0,0
,3443.3145772321013,3443.3145772321013,3443.3145772321013,3443.3145772321013,3443.3145772321013,2025-07-01,0,0,0,0,0,0
,3475.4054582188955,3475.4054582188955,3475.4054582188955,3475.4054582188955,3475.4054582188955,2025-07-02,0,0,0,0,0,0
,3418.3990425621496,3418.3990425621496,3418.3990425621496,3418.3990425621496,3418.3990425621496,2025-07-03,0,0,0,0,0,0
,3396.473503732036,3396.473503732036,3396.473503732036,3396.473503732036,3396.473503732036,2025-07-04,0,0,0,0,0,0
,3406.738663456697,3406.738663456697,3406.738663456697,3406.738663456697,3406.738663456697,2025-07-07,0,0,0,0,0,0
,3393.483550682905,3393.483550682905,3393.483550682905,3393.483550682905,3393.483550682905,2025-07-08,0,0,0,0,0,0
,3398.4665612557537,3398.4665612557537,3398.4665612557537,3398.4665612557537,3398.4665612557537,2025-07-09,0,0,0,0,0,0
,3368.5680437680185,3368.5680437680185,3368.5680437680185,3368.5680437680185,3368.5680437680185,2025-07-10,0,0,0,0,0,0
,3288.738858113972,3288.738858113972,3288.738858113972,3288.738858113972,3288.738858113972,2025-07-11,0,0,0,0,0,0
,3254.953647067968,3254.953647067968,3254.953647067968,3254.953647067968,3254.953647067968,2025-07-14,0,0,0,0,0,0
,3195.156597032704,3195.156597032704,3195.156597032704,3195.156597032704,3195.156597032704,2025-07-15,0,0,0,0,0,0
,3227.0,3227.0,3227.0,3227.0,3227.0,2025-07-16,0,0,0,0,0,0
,3224.10009765625,3224.10009765625,3224.10009765625,3224.10009765625,3224.10009765625,2025-07-17,0,0,0,0,0,0
,3225.0,3225.0,3225.0,3225.0,3225.0,2025-07-18,0,0,0,0,0,0
,3190.0,3190.0,3190.0,3190.0,3190.0,2025-07-21,0,0,0,0,0,0
,3159.60009765625,3159.60009765625,3159.60009765625,3159.60009765625,3159.60009765625,2025-07-22,0,0,0,0,0,0
,3159.60009765625,3159.60009765625,3159.60009765625,3159.60009765625,3159.60009765625,2025-07-23,0,0,0,0,0,0
,3165.10009765625,3165.10009765625,3165.10009765625,3165.10009765625,3165.10009765625,2025-07-24,0,0,0,0,0,0
,3140.0,3140.0,3140.0,3140.0,3140.0,2025-07-25,0,0,0,0,0,0
,3110.0,3110.0,3110.0,3110.0,3110.0,2025-07-28,0,0,0,0,0,0
,3060.0,3060.0,3060.0,3060.0,3060.0,2025-07-29,0,0,0,0,0,0
,3060.0,3060.0,3060.0,3060.0,3060.0,2025-07-30,0,0,0,0,0,0
,3041.699951171875,3041.699951171875,3041.699951171875,3041.699951171875,3041.699951171875,2025-07-31,0,0,0,0,0,0
,3029.89990234375,3029.89990234375,3029.89990234375,3029.89990234375,3029.89990234375,2025-08-01,0,0,0,0,0,0
,3009.10009765625,3009.10009765625,3009.10009765625,3009.10009765625,3009.10009765625,2025-08-04,0,0,0,0,0,0
,3074.39990234375,3074.39990234375,3074.39990234375,3074.39990234375,3074.39990234375,2025-08-05,0,0,0,0,0,0
,3063.0,3063.0,3063.0,3063.0,3063.0,2025-08-06,0,0,0,0,0,0
,3016.0,3016.0,3016.0,3016.0,3016.0,2025-08-07,0,0,0,0,0,0
,3048.10009765625,3048.10009765625,3048.10009765625,3048.10009765625,3048.10009765625,2025-08-08,0,0,0,0,0,0
,3036.39990234375,3036.39990234375,3036.39990234375,3036.39990234375,3036.39990234375,2025-08-11,0,0,0,0,0,0
,3041.0,3041.0,3041.0,3041.0,3041.0,2025-08-12,0,0,0,0,0,0
,3036.10009765625,3036.10009765625,3036.10009765625,3036.10009765625,3036.10009765625,2025-08-13,0,0,0,0,0,0
,3034.0,3034.0,3034.0,3034.0,3034.0,2025-08-14,0,0,0,0,0,0
,3046.5,3046.5,3046.5,3046.5,3046.5,2025-08-18,0,0,0,0,0,0
,3011.199951171875,3011.199951171875,3011.199951171875,3011.199951171875,3011.199951171875,2025-08-19,0,0,0,0,0,0
,3010.89990234375,3010.89990234375,3010.89990234375,3010.89990234375,3010.89990234375,2025-08-20,0,0,0,0,0,0
,3130.0,3130.0,3130.0,3130.0,3130.0,2025-08-21,0,0,0,0,0,0
,3086.0,3086.0,3086.0,3086.0,3086.0,2025-08-22,0,0,0,0,0,0
,3087.300048828125,3087.300048828125,3087.300048828125,3087.300048828125,3087.300048828125,2025-08-25,0,0,0,0,0,0
,3129.0,3129.0,3129.0,3129.0,3129.0,2025-08-26,0,0,0,0,0,0
,3157.199951171875,3157.199951171875,3157.199951171875,3157.199951171875,3157.199951171875,2025-08-27,0,0,0,0,0,0
,3145.0,3145.0,3145.0,3145.0,3145.0,2025-08-28,0,0,0,0,0,0
,3093.0,3093.0,3093.0,3093.0,3093.0,2025-08-29,0,0,0,0,0,0
,3090.0,3090.0,3090.0,3090.0,3090.0,2025-09-01,0,0,0,0,0,0
,3121.10009765625,3121.10009765625,3121.10009765625,3121.10009765625,3121.10009765625,2025-09-02,0,0,0,0,0,0
,3129.89990234375,3129.89990234375,3129.89990234375,3129.89990234375,3129.89990234375,2025-09-03,0,0,0,0,0,0
,3116.0,3116.0,3116.0,3116.0,3116.0,2025-09-04,0,0,0,0,0,0
,3097.10009765625,3097.10009765625,3097.10009765625,3097.10009765625,3097.10009765625,2025-09-05,0,0,0,0,0,0
,3050.0,3050.0,3050.0,3050.0,3050.0,2025-09-08,0,0,0,0,0,0
,3032.10009765625,3032.10009765625,3032.10009765625,3032.10009765625,3032.10009765625,2025-09-09,0,0,0,0,0,0
,3056.39990234375,3056.39990234375,3056.39990234375,3056.39990234375,3056.39990234375,2025-09-10,0,0,0,0,0,0
,3139.0,3139.0,3139.0,3139.0,3139.0,2025-09-11,0,0,0,0,0,0
,3144.0,3144.0,3144.0,3144.0,3144.0,2025-09-12,0,0,0,0,0,0
